5501.891
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
132, 0.00, 198,       0,      0, 0.43, 0.18, 0.14, 0.14, 0.10
133, 0.00, 234,       0,      0, 0.64, 0.14, 0.09, 0.08, 0.05
134, 0.00, 231,       0,      0, 0.61, 0.14, 0.09, 0.09, 0.06
135, 0.00, 228,       0,      0, 0.58, 0.15, 0.10, 0.10, 0.07
136, 0.00, 225,       0,      0, 0.55, 0.16, 0.11, 0.10, 0.07
137, 0.00, 224,       0,      3, 0.53, 0.16, 0.11, 0.11, 0.08
138, 0.00, 257,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
139, 0.02, 255,      60,      0, 0.86, 0.07, 0.03, 0.02, 0.01
140, 0.03, 254,      60,      0, 0.86, 0.07, 0.03, 0.02, 0.01
141, 0.03, 251,      60,      0, 0.84, 0.08, 0.04, 0.03, 0.02
142, 0.03, 248,      60,      0, 0.83, 0.08, 0.04, 0.03, 0.02
143, 0.03, 247,      60,      2, 0.82, 0.09, 0.04, 0.03, 0.02
144, 0.03, 282,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
145, 0.03, 283,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
146, 0.04, 281,     100,      0, 0.98, 0.02, 0.00, 0.00, 0.00
147, 0.04, 278,     100,      0, 0.97, 0.02, 0.01, 0.00, 0.00
148, 0.05, 275,     100,      2, 0.96, 0.02, 0.01, 0.00, 0.00
149, 0.06, 305,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
150, 0.07, 302,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
151, 0.08, 300,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
152, 0.09, 297,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
153, 0.11, 294,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
154, 0.13, 293,     140,      1, 0.99, 0.00, 0.00, 0.00, 0.00
155, 0.14, 310,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
156, 0.16, 308,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
157, 0.18, 306,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
158, 0.21, 303,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
159, 0.24, 300,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
160, 0.27, 297,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
161, 0.31, 296,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
162, 0.35, 294,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
163, 0.39, 293,     160,      0, 0.99, 0.00, 0.00, 0.00, 0.00
164, 0.44, 291,     160,      0, 0.99, 0.00, 0.00, 0.00, 0.00
165, 0.49, 290,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
166, 0.53, 289,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
167, 0.60, 289,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
168, 0.67, 289,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
169, 0.73, 286,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
170, 0.77, 285,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
171, 0.81, 284,     160,      0, 0.98, 0.01, 0.00, 0.00, 0.00
172, 0.86, 285,     160,      1, 0.99, 0.01, 0.00, 0.00, 0.00
173, 0.90, 308,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
174, 0.96, 306,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
175, 1.03, 305,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
176, 1.17, 303,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
177, 1.31, 300,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
178, 1.42, 298,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
179, 1.54, 295,     180,      0, 0.99, 0.00, 0.00, 0.00, 0.00
180, 1.63, 294,     180,      0, 0.99, 0.00, 0.00, 0.00, 0.00
181, 1.74, 308,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
182, 1.82, 306,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
183, 1.88, 303,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
184, 1.98, 301,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
185, 2.10, 299,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
186, 2.23, 297,     180,      0, 0.99, 0.00, 0.00, 0.00, 0.00
187, 2.33, 294,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
188, 2.38, 291,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
189, 2.42, 289,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
190, 2.48, 286,     180,      0, 0.98, 0.01, 0.00, 0.00, 0.00
