6169.986
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
161, 0.00, 198,       0,      0, 0.41, 0.19, 0.15, 0.14, 0.11
162, 0.00, 222,       0,      2, 0.46, 0.18, 0.13, 0.13, 0.10
163, 0.00, 252,      40,      0, 0.73, 0.11, 0.06, 0.06, 0.04
164, 0.00, 268,      40,      1, 0.83, 0.08, 0.04, 0.03, 0.02
165, 0.00, 287,      60,      0, 0.94, 0.03, 0.01, 0.01, 0.00
166, 0.00, 284,      60,      0, 0.93, 0.04, 0.01, 0.01, 0.00
167, 0.00, 283,      60,      0, 0.92, 0.04, 0.02, 0.01, 0.01
168, 0.02, 280,      60,      0, 0.90, 0.05, 0.02, 0.02, 0.01
169, 0.03, 277,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
170, 0.03, 276,      60,      0, 0.87, 0.07, 0.03, 0.02, 0.01
171, 0.03, 274,      60,      0, 0.86, 0.07, 0.03, 0.02, 0.01
172, 0.03, 273,      60,      0, 0.85, 0.07, 0.03, 0.03, 0.01
173, 0.03, 272,      60,      0, 0.84, 0.08, 0.04, 0.03, 0.02
174, 0.03, 271,      60,      0, 0.84, 0.08, 0.04, 0.03, 0.02
175, 0.04, 270,      60,      0, 0.83, 0.08, 0.04, 0.03, 0.02
176, 0.04, 269,      60,      0, 0.82, 0.08, 0.04, 0.03, 0.02
177, 0.04, 293,      60,      0, 0.95, 0.03, 0.01, 0.01, 0.00
178, 0.05, 312,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
179, 0.05, 310,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
180, 0.06, 308,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
181, 0.06, 306,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
182, 0.07, 303,      60,      0, 0.98, 0.02, 0.00, 0.00, 0.00
183, 0.08, 300,      60,      0, 0.97, 0.02, 0.01, 0.00, 0.00
184, 0.09, 299,      60,      0, 0.96, 0.02, 0.01, 0.00, 0.00
185, 0.10, 301,      60,      0, 0.97, 0.02, 0.01, 0.00, 0.00
186, 0.12, 319,      60,      0, 0.99, 0.00, 0.00, 0.00, 0.00
187, 0.13, 316,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
188, 0.15, 313,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
189, 0.17, 310,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
190, 0.19, 307,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
191, 0.22, 305,      60,      0, 0.98, 0.02, 0.00, 0.00, 0.00
192, 0.25, 304,      60,      0, 0.97, 0.02, 0.01, 0.00, 0.00
193, 0.29, 302,      60,      0, 0.96, 0.02, 0.01, 0.00, 0.00
194, 0.33, 301,      60,      1, 0.95, 0.03, 0.01, 0.01, 0.00
195, 0.37, 318,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
196, 0.40, 317,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
197, 0.44, 328,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
198, 0.47, 327,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
199, 0.49, 325,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
200, 0.55, 323,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
201, 0.60, 321,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
202, 0.67, 318,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
203, 0.72, 315,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
204, 0.79, 313,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
205, 0.86, 310,      80,      0, 0.98, 0.01, 0.00, 0.00, 0.00
206, 0.93, 308,      80,      0, 0.98, 0.01, 0.00, 0.00, 0.00
207, 0.97, 306,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
208, 1.03, 303,      80,      0, 0.96, 0.02, 0.01, 0.00, 0.00
209, 1.09, 301,      80,      0, 0.94, 0.03, 0.01, 0.01, 0.00
210, 1.24, 299,      80,      0, 0.92, 0.04, 0.02, 0.01, 0.01
211, 1.36, 300,      80,      0, 0.93, 0.04, 0.02, 0.01, 0.00
212, 1.46, 298,      80,      0, 0.90, 0.05, 0.02, 0.02, 0.01
213, 1.55, 296,      80,      0, 0.88, 0.06, 0.03, 0.02, 0.01
214, 1.63, 295,      80,      1, 0.86, 0.07, 0.03, 0.02, 0.01
215, 1.70, 312,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
216, 1.79, 315,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
217, 1.89, 312,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
218, 1.97, 310,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
