5630.55
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
130, 0.00, 203,       0,      0, 0.45, 0.18, 0.14, 0.13, 0.10
131, 0.00, 230,       0,      0, 0.62, 0.14, 0.09, 0.09, 0.06
132, 0.00, 228,       0,      0, 0.59, 0.15, 0.10, 0.09, 0.07
133, 0.00, 227,       0,      0, 0.58, 0.15, 0.10, 0.10, 0.07
134, 0.00, 226,       0,      4, 0.57, 0.16, 0.10, 0.10, 0.07
135, 0.00, 259,      80,      0, 0.92, 0.05, 0.02, 0.01, 0.01
136, 0.00, 257,      80,      0, 0.90, 0.05, 0.02, 0.01, 0.01
137, 0.02, 254,      80,      0, 0.89, 0.06, 0.03, 0.02, 0.01
138, 0.03, 250,      80,      0, 0.87, 0.07, 0.03, 0.02, 0.01
139, 0.03, 249,      80,      0, 0.86, 0.07, 0.03, 0.02, 0.01
140, 0.03, 247,      80,      0, 0.85, 0.07, 0.03, 0.03, 0.01
141, 0.03, 246,      80,      0, 0.84, 0.08, 0.04, 0.03, 0.02
142, 0.03, 245,      80,      0, 0.84, 0.08, 0.04, 0.03, 0.02
143, 0.04, 244,      80,      0, 0.83, 0.08, 0.04, 0.03, 0.02
144, 0.04, 248,      80,      0, 0.85, 0.08, 0.04, 0.03, 0.02
145, 0.05, 246,      80,      1, 0.83, 0.08, 0.04, 0.03, 0.02
146, 0.06, 263,     100,      0, 0.93, 0.04, 0.02, 0.01, 0.00
147, 0.06, 261,     100,      0, 0.92, 0.05, 0.02, 0.01, 0.01
148, 0.07, 264,     100,      0, 0.93, 0.04, 0.02, 0.01, 0.00
149, 0.08, 262,     100,      0, 0.91, 0.05, 0.02, 0.01, 0.01
150, 0.09, 260,     100,      0, 0.90, 0.05, 0.02, 0.01, 0.01
151, 0.10, 257,     100,      0, 0.89, 0.06, 0.03, 0.02, 0.01
152, 0.12, 254,     100,      0, 0.87, 0.07, 0.03, 0.02, 0.01
153, 0.14, 252,     100,      0, 0.86, 0.07, 0.03, 0.02, 0.01
154, 0.15, 251,     100,      1, 0.85, 0.07, 0.03, 0.03, 0.01
155, 0.17, 269,     120,      1, 0.95, 0.03, 0.01, 0.01, 0.00
156, 0.20, 291,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
157, 0.22, 289,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
158, 0.25, 287,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
159, 0.27, 285,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
160, 0.31, 282,     140,      0, 0.98, 0.01, 0.00, 0.00, 0.00
161, 0.33, 281,     140,      0, 0.98, 0.01, 0.00, 0.00, 0.00
162, 0.36, 279,     140,      0, 0.98, 0.02, 0.00, 0.00, 0.00
163, 0.40, 281,     140,      0, 0.98, 0.01, 0.00, 0.00, 0.00
164, 0.45, 279,     140,      0, 0.97, 0.02, 0.01, 0.00, 0.00
165, 0.49, 277,     140,      0, 0.97, 0.02, 0.01, 0.00, 0.00
166, 0.54, 303,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
167, 0.61, 301,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
168, 0.66, 299,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
169, 0.74, 298,     140,      0, 0.99, 0.00, 0.00, 0.00, 0.00
170, 0.81, 308,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
171, 0.89, 306,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
172, 0.97, 303,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
173, 1.06, 301,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
174, 1.21, 299,     140,      0, 0.99, 0.00, 0.00, 0.00, 0.00
175, 1.34, 297,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
176, 1.45, 295,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
177, 1.52, 293,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
178, 1.63, 290,     140,      0, 0.98, 0.01, 0.00, 0.00, 0.00
179, 1.72, 288,     140,      0, 0.98, 0.02, 0.00, 0.00, 0.00
180, 1.83, 286,     140,      0, 0.97, 0.02, 0.01, 0.00, 0.00
181, 1.96, 284,     140,      0, 0.96, 0.02, 0.01, 0.00, 0.00
182, 2.14, 282,     140,      0, 0.95, 0.03, 0.01, 0.01, 0.00
183, 2.29, 280,     140,      3, 0.93, 0.04, 0.02, 0.01, 0.00
184, 2.44, 319,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
185, 2.55, 318,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
186, 2.68, 331,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
187, 2.81, 350,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
188, 2.96, 367,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
189, 3.10, 366,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
190, 3.20, 363,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
191, 3.28, 361,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
192, 3.34, 358,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
193, 3.40, 355,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
194, 3.45, 352,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
195, 3.49, 350,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
196, 3.53, 347,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
197, 3.59, 346,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
198, 3.64, 364,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
199, 3.68, 361,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
200, 3.75, 359,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
201, 3.81, 356,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
202, 3.94, 354,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
203, 4.07, 351,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
204, 4.18, 348,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
205, 4.31, 345,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
206, 4.37, 342,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
207, 4.41, 339,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
208, 4.45, 336,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
209, 4.50, 333,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
210, 4.56, 329,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
211, 4.63, 326,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
212, 4.71, 322,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
213, 4.79, 319,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
214, 4.95, 321,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
215, 5.09, 351,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
216, 5.19, 348,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
217, 5.32, 345,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
218, 5.43, 342,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
219, 5.51, 339,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
220, 5.57, 336,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
221, 5.62, 332,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
222, 5.67, 329,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
223, 5.73, 325,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
224, 5.77, 322,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
225, 5.80, 318,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
226, 5.82, 314,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
227, 5.85, 311,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
228, 5.87, 307,     200,      0, 0.99, 0.00, 0.00, 0.00, 0.00
229, 5.87, 304,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
230, 5.86, 302,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
231, 5.83, 301,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
232, 5.80, 298,     200,      0, 0.98, 0.01, 0.00, 0.00, 0.00
233, 5.77, 294,     200,      0, 0.97, 0.02, 0.01, 0.00, 0.00
234, 5.73, 292,     200,      0, 0.96, 0.03, 0.01, 0.00, 0.00
235, 5.67, 289,     200,      0, 0.93, 0.04, 0.01, 0.01, 0.00
236, 5.62, 285,     200,      0, 0.89, 0.06, 0.03, 0.02, 0.01
237, 5.56, 283,     200,      0, 0.86, 0.07, 0.03, 0.03, 0.01
238, 5.47, 279,     200,      1, 0.81, 0.09, 0.05, 0.04, 0.02
239, 5.39, 298,     220,      0, 0.99, 0.01, 0.00, 0.00, 0.00
240, 5.31, 294,     220,      0, 0.98, 0.02, 0.00, 0.00, 0.00
241, 5.24, 290,     220,      0, 0.95, 0.03, 0.01, 0.01, 0.00
242, 5.15, 288,     220,      0, 0.94, 0.04, 0.01, 0.01, 0.00
243, 5.07, 289,     220,      1, 0.94, 0.04, 0.01, 0.01, 0.00
244, 4.99, 306,     240,      0, 0.99, 0.00, 0.00, 0.00, 0.00
245, 4.92, 303,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
246, 4.82, 298,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
247, 4.73, 294,     240,      0, 0.98, 0.01, 0.00, 0.00, 0.00
248, 4.68, 292,     240,      0, 0.98, 0.02, 0.00, 0.00, 0.00
249, 4.63, 288,     240,      0, 0.95, 0.03, 0.01, 0.01, 0.00
250, 4.60, 284,     240,      0, 0.92, 0.05, 0.02, 0.01, 0.01
251, 4.57, 280,     240,      0, 0.86, 0.07, 0.03, 0.02, 0.01
252, 4.52, 275,     240,      0, 0.81, 0.09, 0.05, 0.04, 0.02
253, 4.43, 270,     240,      0, 0.77, 0.10, 0.05, 0.05, 0.03
254, 4.36, 268,     240,      0, 0.75, 0.11, 0.06, 0.05, 0.03
255, 4.28, 264,     240,      0, 0.72, 0.11, 0.07, 0.06, 0.04
256, 4.20, 302,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
257, 4.13, 298,     240,      0, 0.98, 0.01, 0.00, 0.00, 0.00
258, 4.07, 294,     240,      0, 0.97, 0.02, 0.01, 0.00, 0.00
259, 4.00, 290,     240,      0, 0.95, 0.03, 0.01, 0.01, 0.00
260, 3.95, 289,     240,      0, 0.94, 0.04, 0.01, 0.01, 0.00
261, 3.91, 291,     240,      0, 0.95, 0.03, 0.01, 0.01, 0.00
262, 3.83, 288,     240,      0, 0.93, 0.04, 0.02, 0.01, 0.00
263, 3.76, 286,     240,      0, 0.90, 0.05, 0.02, 0.02, 0.01
264, 3.67, 282,     240,      1, 0.85, 0.08, 0.04, 0.03, 0.02
265, 3.59, 297,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
266, 3.49, 292,     260,      0, 0.97, 0.02, 0.01, 0.00, 0.00
267, 3.40, 287,     260,      0, 0.94, 0.04, 0.01, 0.01, 0.00
268, 3.31, 282,     260,      0, 0.89, 0.06, 0.03, 0.02, 0.01
269, 3.20, 277,     260,      0, 0.83, 0.08, 0.04, 0.03, 0.02
270, 3.09, 272,     260,      0, 0.79, 0.09, 0.05, 0.04, 0.02
271, 2.98, 267,     260,      1, 0.76, 0.11, 0.06, 0.05, 0.03
272, 2.89, 282,     280,      0, 0.92, 0.05, 0.02, 0.01, 0.01
273, 2.78, 284,     280,      0, 0.93, 0.04, 0.01, 0.01, 0.00
274, 2.71, 279,     280,      0, 0.88, 0.06, 0.03, 0.02, 0.01
275, 2.62, 275,     280,      0, 0.83, 0.08, 0.04, 0.03, 0.02
276, 2.51, 270,     280,      1, 0.80, 0.09, 0.05, 0.04, 0.02
277, 2.39, 285,     300,      0, 0.96, 0.02, 0.01, 0.00, 0.00
278, 2.27, 281,     300,      0, 0.93, 0.04, 0.02, 0.01, 0.00
279, 2.16, 277,     300,      0, 0.89, 0.06, 0.03, 0.02, 0.01
280, 2.05, 274,     300,      0, 0.85, 0.07, 0.03, 0.03, 0.01
281, 1.94, 271,     300,      0, 0.83, 0.08, 0.04, 0.03, 0.02
282, 1.82, 268,     300,      0, 0.81, 0.09, 0.04, 0.04, 0.02
283, 1.70, 263,     300,      1, 0.78, 0.10, 0.05, 0.04, 0.03
284, 1.58, 279,     320,      0, 0.94, 0.04, 0.01, 0.01, 0.00
285, 1.46, 274,     320,      0, 0.89, 0.06, 0.02, 0.02, 0.01
286, 1.35, 269,     320,      0, 0.85, 0.07, 0.03, 0.03, 0.01
287, 1.25, 265,     320,      0, 0.83, 0.08, 0.04, 0.03, 0.02
288, 1.12, 267,     320,      0, 0.84, 0.08, 0.04, 0.03, 0.02
289, 1.01, 263,     320,      0, 0.82, 0.09, 0.04, 0.03, 0.02
290, 0.90, 261,     320,      0, 0.80, 0.09, 0.05, 0.04, 0.02
291, 0.80, 266,     320,      0, 0.83, 0.08, 0.04, 0.03, 0.02
292, 0.74, 291,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
293, 0.67, 294,     320,      0, 0.99, 0.01, 0.00, 0.00, 0.00
294, 0.59, 291,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
295, 0.52, 290,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
296, 0.45, 289,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
297, 0.38, 290,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
298, 0.30, 288,     320,      0, 0.97, 0.02, 0.01, 0.00, 0.00
299, 0.22, 300,     320,      0, 0.99, 0.01, 0.00, 0.00, 0.00
300, 0.19, 300,     320,      0, 0.99, 0.01, 0.00, 0.00, 0.00
301, 0.15, 297,     320,      0, 0.99, 0.01, 0.00, 0.00, 0.00
302, 0.12, 294,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
303, 0.09, 291,     320,      0, 0.98, 0.02, 0.00, 0.00, 0.00
304, 0.06, 288,     320,      0, 0.97, 0.02, 0.01, 0.00, 0.00
305, 0.02, 286,     320,      0, 0.96, 0.03, 0.01, 0.01, 0.00
