5470.827
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
122, 0.00, 224,       0,      0, 0.61, 0.15, 0.09, 0.09, 0.06
123, 0.00, 234,       0,      3, 0.70, 0.12, 0.07, 0.06, 0.04
124, 0.00, 263,      60,      0, 0.94, 0.04, 0.01, 0.01, 0.00
125, 0.00, 260,      60,      0, 0.92, 0.04, 0.02, 0.01, 0.01
126, 0.00, 257,      60,      0, 0.91, 0.05, 0.02, 0.01, 0.01
127, 0.00, 254,      60,      0, 0.89, 0.06, 0.02, 0.02, 0.01
128, 0.02, 253,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
129, 0.02, 251,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
130, 0.02, 250,      60,      0, 0.87, 0.07, 0.03, 0.02, 0.01
131, 0.02, 249,      60,      0, 0.86, 0.07, 0.03, 0.02, 0.01
132, 0.03, 248,      60,      0, 0.86, 0.07, 0.03, 0.03, 0.01
133, 0.04, 247,      60,      3, 0.85, 0.07, 0.04, 0.03, 0.01
134, 0.04, 283,     120,      0, 0.99, 0.01, 0.00, 0.00, 0.00
135, 0.05, 280,     120,      0, 0.99, 0.01, 0.00, 0.00, 0.00
136, 0.06, 276,     120,      0, 0.98, 0.01, 0.00, 0.00, 0.00
137, 0.07, 274,     120,      0, 0.98, 0.01, 0.00, 0.00, 0.00
138, 0.08, 272,     120,      0, 0.98, 0.02, 0.00, 0.00, 0.00
139, 0.10, 271,     120,      0, 0.97, 0.02, 0.01, 0.00, 0.00
140, 0.11, 270,     120,      0, 0.97, 0.02, 0.01, 0.00, 0.00
141, 0.13, 269,     120,      0, 0.97, 0.02, 0.01, 0.00, 0.00
142, 0.15, 268,     120,      0, 0.96, 0.02, 0.01, 0.00, 0.00
143, 0.17, 266,     120,      0, 0.96, 0.03, 0.01, 0.00, 0.00
144, 0.18, 265,     120,      0, 0.96, 0.03, 0.01, 0.01, 0.00
145, 0.21, 264,     120,      0, 0.95, 0.03, 0.01, 0.01, 0.00
146, 0.24, 263,     120,      0, 0.95, 0.03, 0.01, 0.01, 0.00
147, 0.27, 262,     120,      0, 0.94, 0.04, 0.01, 0.01, 0.00
148, 0.29, 261,     120,      0, 0.93, 0.04, 0.01, 0.01, 0.00
149, 0.32, 260,     120,      0, 0.93, 0.04, 0.02, 0.01, 0.00
150, 0.36, 259,     120,      0, 0.92, 0.04, 0.02, 0.01, 0.01
151, 0.42, 258,     120,      0, 0.91, 0.05, 0.02, 0.01, 0.01
152, 0.49, 257,     120,      0, 0.90, 0.05, 0.02, 0.02, 0.01
153, 0.56, 255,     120,      0, 0.89, 0.06, 0.02, 0.02, 0.01
154, 0.63, 254,     120,      3, 0.88, 0.06, 0.03, 0.02, 0.01
155, 0.71, 297,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
156, 0.77, 296,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
157, 0.83, 295,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
158, 0.87, 293,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
159, 0.96, 292,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
160, 1.04, 293,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
161, 1.17, 291,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
162, 1.27, 289,     180,      0, 0.99, 0.00, 0.00, 0.00, 0.00
163, 1.37, 286,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
164, 1.48, 284,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
165, 1.58, 282,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
166, 1.68, 279,     180,      0, 0.98, 0.01, 0.00, 0.00, 0.00
167, 1.80, 277,     180,      0, 0.98, 0.01, 0.00, 0.00, 0.00
168, 1.96, 274,     180,      0, 0.97, 0.02, 0.01, 0.00, 0.00
169, 2.14, 271,     180,      0, 0.96, 0.02, 0.01, 0.00, 0.00
170, 2.27, 270,     180,      0, 0.96, 0.03, 0.01, 0.01, 0.00
171, 2.41, 268,     180,      0, 0.95, 0.03, 0.01, 0.01, 0.00
172, 2.55, 265,     180,      0, 0.93, 0.04, 0.01, 0.01, 0.00
173, 2.69, 263,     180,      0, 0.91, 0.05, 0.02, 0.01, 0.01
174, 2.82, 260,     180,      0, 0.89, 0.06, 0.02, 0.02, 0.01
175, 2.96, 257,     180,      0, 0.87, 0.07, 0.03, 0.02, 0.01
176, 3.16, 254,     180,      0, 0.85, 0.08, 0.04, 0.03, 0.02
177, 3.35, 250,     180,      0, 0.82, 0.08, 0.04, 0.03, 0.02
178, 3.44, 248,     180,      0, 0.81, 0.09, 0.05, 0.04, 0.02
179, 3.49, 246,     180,      0, 0.79, 0.10, 0.05, 0.04, 0.02
180, 3.57, 244,     180,      0, 0.77, 0.10, 0.05, 0.05, 0.03
181, 3.67, 242,     180,      0, 0.75, 0.11, 0.06, 0.05, 0.03
182, 3.76, 241,     180,      0, 0.74, 0.11, 0.06, 0.05, 0.03
183, 3.85, 239,     180,      0, 0.71, 0.12, 0.07, 0.06, 0.04
184, 3.94, 237,     180,      0, 0.68, 0.13, 0.08, 0.07, 0.05
185, 4.03, 234,     180,      0, 0.64, 0.14, 0.09, 0.08, 0.05
186, 4.23, 231,     180,      0, 0.61, 0.15, 0.09, 0.09, 0.06
187, 4.31, 231,     180,      0, 0.60, 0.15, 0.10, 0.09, 0.06
188, 4.44, 281,     180,      3, 0.96, 0.03, 0.01, 0.00, 0.00
189, 4.51, 300,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
190, 4.60, 319,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
191, 4.69, 317,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
192, 4.78, 314,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
193, 4.86, 311,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
194, 4.93, 308,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
195, 5.01, 304,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
196, 5.09, 301,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
197, 5.24, 297,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
198, 5.41, 294,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
199, 5.50, 294,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
200, 5.55, 313,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
201, 5.59, 310,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
202, 5.67, 307,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
203, 5.73, 305,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
204, 5.80, 302,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
205, 5.89, 306,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
206, 5.96, 315,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
207, 6.04, 318,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
208, 6.12, 316,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
209, 6.18, 326,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
210, 6.25, 334,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
211, 6.13, 331,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
212, 6.01, 328,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
213, 5.90, 324,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
214, 5.79, 321,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
215, 5.71, 317,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
216, 5.64, 313,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
217, 5.57, 309,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
218, 5.48, 304,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
219, 5.39, 300,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
220, 5.29, 295,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
221, 5.18, 290,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
222, 5.11, 289,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
223, 5.03, 300,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
224, 4.98, 297,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
225, 4.93, 294,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
