6167.668
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
146, 0.00, 251,       0,      1, 0.72, 0.11, 0.07, 0.06, 0.04
147, 0.00, 298,      20,      0, 0.98, 0.02, 0.00, 0.00, 0.00
148, 0.00, 298,      20,      0, 0.98, 0.02, 0.00, 0.00, 0.00
149, 0.00, 295,      20,      0, 0.97, 0.02, 0.01, 0.00, 0.00
150, 0.00, 292,      20,      0, 0.96, 0.03, 0.01, 0.01, 0.00
151, 0.00, 289,      20,      0, 0.95, 0.03, 0.01, 0.01, 0.00
152, 0.00, 287,      20,      3, 0.93, 0.04, 0.01, 0.01, 0.00
153, 0.00, 320,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
154, 0.00, 318,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
155, 0.02, 315,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
156, 0.03, 313,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
157, 0.03, 329,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
158, 0.03, 327,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
159, 0.03, 324,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
160, 0.03, 321,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
161, 0.03, 318,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
162, 0.03, 317,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
163, 0.03, 316,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
164, 0.04, 315,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
165, 0.05, 314,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
166, 0.05, 313,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
167, 0.06, 312,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
168, 0.07, 311,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
169, 0.08, 310,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
170, 0.09, 309,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
171, 0.10, 308,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
172, 0.11, 307,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
173, 0.13, 306,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
174, 0.15, 306,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
175, 0.17, 305,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
176, 0.19, 304,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
177, 0.21, 303,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
178, 0.22, 302,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
179, 0.23, 301,      80,      0, 0.98, 0.01, 0.00, 0.00, 0.00
180, 0.28, 301,      80,      0, 0.98, 0.01, 0.00, 0.00, 0.00
181, 0.30, 300,      80,      0, 0.98, 0.01, 0.00, 0.00, 0.00
182, 0.33, 299,      80,      0, 0.98, 0.02, 0.00, 0.00, 0.00
183, 0.37, 298,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
184, 0.41, 297,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
185, 0.44, 296,      80,      0, 0.96, 0.02, 0.01, 0.00, 0.00
186, 0.49, 295,      80,      0, 0.96, 0.03, 0.01, 0.01, 0.00
187, 0.54, 294,      80,      0, 0.95, 0.03, 0.01, 0.01, 0.00
188, 0.58, 293,      80,      0, 0.94, 0.04, 0.01, 0.01, 0.00
189, 0.60, 292,      80,      0, 0.93, 0.04, 0.02, 0.01, 0.00
190, 0.66, 291,      80,      0, 0.92, 0.05, 0.02, 0.01, 0.01
191, 0.72, 290,      80,      0, 0.90, 0.05, 0.02, 0.01, 0.01
192, 0.79, 289,      80,      0, 0.89, 0.06, 0.02, 0.02, 0.01
193, 0.82, 287,      80,      0, 0.88, 0.06, 0.03, 0.02, 0.01
194, 0.85, 286,      80,      0, 0.87, 0.07, 0.03, 0.02, 0.01
195, 0.89, 285,      80,      0, 0.85, 0.07, 0.03, 0.03, 0.01
196, 0.95, 283,      80,      0, 0.84, 0.08, 0.04, 0.03, 0.02
197, 1.00, 282,      80,      0, 0.83, 0.08, 0.04, 0.03, 0.02
198, 1.04, 280,      80,      4, 0.81, 0.09, 0.04, 0.04, 0.02
199, 1.08, 331,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
200, 1.11, 328,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
201, 1.17, 326,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
202, 1.22, 324,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
203, 1.29, 321,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
204, 1.35, 320,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
205, 1.39, 318,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
206, 1.42, 316,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
207, 1.45, 313,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
208, 1.52, 310,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
209, 1.56, 307,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
210, 1.60, 304,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
211, 1.66, 301,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
212, 1.73, 298,     160,      0, 0.98, 0.01, 0.00, 0.00, 0.00
213, 1.84, 295,     160,      0, 0.98, 0.02, 0.00, 0.00, 0.00
214, 1.95, 293,     160,      0, 0.97, 0.02, 0.01, 0.00, 0.00
215, 2.02, 291,     160,      0, 0.95, 0.03, 0.01, 0.01, 0.00
216, 2.09, 288,     160,      0, 0.92, 0.04, 0.02, 0.01, 0.01
217, 2.17, 284,     160,      0, 0.88, 0.06, 0.03, 0.02, 0.01
218, 2.24, 281,     160,      0, 0.84, 0.08, 0.04, 0.03, 0.02
219, 2.36, 277,     160,      0, 0.81, 0.09, 0.04, 0.04, 0.02
220, 2.48, 273,     160,      0, 0.78, 0.10, 0.05, 0.04, 0.03
221, 2.58, 271,     160,      0, 0.77, 0.10, 0.05, 0.05, 0.03
222, 2.64, 268,     160,      0, 0.75, 0.11, 0.06, 0.05, 0.03
223, 2.70, 265,     160,      0, 0.73, 0.11, 0.06, 0.06, 0.04
224, 2.76, 266,     160,      0, 0.73, 0.11, 0.06, 0.06, 0.04
225, 2.82, 263,     160,      0, 0.71, 0.12, 0.07, 0.06, 0.04
226, 2.87, 259,     160,      1, 0.67, 0.13, 0.08, 0.07, 0.05
227, 2.90, 276,     180,      0, 0.80, 0.09, 0.05, 0.04, 0.02
228, 2.97, 272,     180,      0, 0.78, 0.10, 0.05, 0.04, 0.03
229, 3.06, 268,     180,      0, 0.75, 0.11, 0.06, 0.05, 0.03
230, 3.15, 265,     180,      0, 0.73, 0.11, 0.06, 0.06, 0.04
231, 3.24, 265,     180,      0, 0.72, 0.12, 0.07, 0.06, 0.04
232, 3.29, 272,     180,      0, 0.76, 0.10, 0.06, 0.05, 0.03
233, 3.36, 273,     180,      0, 0.77, 0.10, 0.05, 0.05, 0.03
234, 3.41, 269,     180,      0, 0.74, 0.11, 0.06, 0.05, 0.03
235, 3.44, 266,     180,      0, 0.72, 0.12, 0.07, 0.06, 0.04
236, 3.46, 264,     180,      0, 0.70, 0.12, 0.07, 0.07, 0.04
237, 3.48, 260,     180,      0, 0.67, 0.13, 0.08, 0.07, 0.05
238, 3.51, 258,     180,      2, 0.64, 0.14, 0.09, 0.08, 0.05
239, 3.53, 294,     220,      0, 0.98, 0.01, 0.00, 0.00, 0.00
240, 3.58, 290,     220,      0, 0.97, 0.02, 0.01, 0.00, 0.00
241, 3.63, 288,     220,      0, 0.95, 0.03, 0.01, 0.01, 0.00
242, 3.70, 284,     220,      0, 0.90, 0.05, 0.02, 0.02, 0.01
243, 3.77, 279,     220,      0, 0.84, 0.08, 0.04, 0.03, 0.02
244, 3.83, 276,     220,      0, 0.80, 0.09, 0.05, 0.04, 0.02
245, 3.88, 276,     220,      4, 0.80, 0.09, 0.05, 0.04, 0.02
246, 3.94, 307,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
247, 3.99, 316,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
248, 4.04, 312,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
249, 4.08, 310,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
250, 4.06, 333,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
251, 4.01, 331,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
252, 3.98, 326,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
253, 3.95, 321,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
254, 3.93, 316,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
255, 3.91, 310,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
256, 3.88, 305,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
257, 3.85, 300,     300,      0, 1.00, 0.00, 0.00, 0.00, 0.00
258, 3.82, 294,     300,      0, 0.99, 0.01, 0.00, 0.00, 0.00
259, 3.79, 289,     300,      0, 0.99, 0.01, 0.00, 0.00, 0.00
260, 3.77, 285,     300,      0, 0.98, 0.01, 0.00, 0.00, 0.00
261, 3.74, 283,     300,      0, 0.97, 0.02, 0.01, 0.00, 0.00
262, 3.72, 277,     300,      0, 0.93, 0.04, 0.02, 0.01, 0.00
263, 3.68, 271,     300,      2, 0.86, 0.07, 0.03, 0.02, 0.01
264, 3.64, 305,     340,      0, 1.00, 0.00, 0.00, 0.00, 0.00
265, 3.60, 300,     340,      0, 1.00, 0.00, 0.00, 0.00, 0.00
266, 3.56, 295,     340,      0, 1.00, 0.00, 0.00, 0.00, 0.00
267, 3.51, 289,     340,      0, 0.99, 0.01, 0.00, 0.00, 0.00
268, 3.47, 283,     340,      0, 0.99, 0.01, 0.00, 0.00, 0.00
269, 3.42, 278,     340,      0, 0.98, 0.02, 0.00, 0.00, 0.00
270, 3.38, 276,     340,      0, 0.97, 0.02, 0.01, 0.00, 0.00
271, 3.35, 274,     340,      0, 0.95, 0.03, 0.01, 0.01, 0.00
272, 3.32, 270,     340,      0, 0.91, 0.05, 0.02, 0.01, 0.01
273, 3.30, 264,     340,      0, 0.85, 0.07, 0.03, 0.03, 0.01
274, 3.27, 258,     340,      0, 0.81, 0.09, 0.04, 0.04, 0.02
275, 3.23, 253,     340,      0, 0.77, 0.10, 0.05, 0.05, 0.03
276, 3.16, 247,     340,      0, 0.73, 0.11, 0.06, 0.06, 0.04
277, 3.09, 250,     340,      0, 0.75, 0.11, 0.06, 0.05, 0.03
278, 3.03, 255,     340,      0, 0.78, 0.10, 0.05, 0.04, 0.03
279, 2.98, 266,     340,      0, 0.86, 0.07, 0.03, 0.02, 0.01
280, 2.93, 261,     340,      0, 0.82, 0.08, 0.04, 0.03, 0.02
281, 2.88, 256,     340,      0, 0.79, 0.10, 0.05, 0.04, 0.03
282, 2.83, 249,     340,      2, 0.73, 0.11, 0.06, 0.06, 0.04
283, 2.78, 280,     380,      0, 0.99, 0.01, 0.00, 0.00, 0.00
284, 2.72, 279,     380,      0, 0.99, 0.01, 0.00, 0.00, 0.00
285, 2.64, 272,     380,      0, 0.97, 0.02, 0.01, 0.00, 0.00
286, 2.55, 267,     380,      0, 0.94, 0.04, 0.01, 0.01, 0.00
287, 2.45, 263,     380,      0, 0.91, 0.05, 0.02, 0.01, 0.01
288, 2.36, 258,     380,      0, 0.87, 0.07, 0.03, 0.02, 0.01
289, 2.25, 254,     380,      0, 0.84, 0.08, 0.04, 0.03, 0.02
290, 2.14, 273,     380,      0, 0.97, 0.02, 0.01, 0.00, 0.00
291, 2.04, 266,     380,      4, 0.92, 0.05, 0.02, 0.01, 0.01
292, 1.94, 288,     460,      0, 1.00, 0.00, 0.00, 0.00, 0.00
293, 1.84, 282,     460,      0, 1.00, 0.00, 0.00, 0.00, 0.00
294, 1.74, 278,     460,      0, 1.00, 0.00, 0.00, 0.00, 0.00
295, 1.63, 273,     460,      0, 0.99, 0.01, 0.00, 0.00, 0.00
296, 1.52, 267,     460,      0, 0.99, 0.01, 0.00, 0.00, 0.00
297, 1.41, 264,     460,      0, 0.98, 0.01, 0.00, 0.00, 0.00
298, 1.31, 278,     460,      0, 1.00, 0.00, 0.00, 0.00, 0.00
