5508.674
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
208, 4.88, 300,     260,      0, 1.00, 0.00, 0.00, 0.00, 0.00
209, 4.98, 296,     260,      0, 1.00, 0.00, 0.00, 0.00, 0.00
210, 5.08, 293,     260,      0, 1.00, 0.00, 0.00, 0.00, 0.00
211, 5.15, 289,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
212, 5.19, 286,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
213, 5.25, 291,     260,      0, 0.99, 0.00, 0.00, 0.00, 0.00
214, 5.30, 291,     260,      0, 0.99, 0.00, 0.00, 0.00, 0.00
215, 5.36, 288,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
216, 5.43, 284,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
217, 5.48, 293,     260,      0, 0.99, 0.00, 0.00, 0.00, 0.00
218, 5.52, 290,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
219, 5.55, 287,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
220, 5.58, 287,     260,      0, 0.99, 0.01, 0.00, 0.00, 0.00
221, 5.60, 283,     260,      0, 0.98, 0.01, 0.00, 0.00, 0.00
222, 5.62, 279,     260,      0, 0.97, 0.02, 0.01, 0.00, 0.00
223, 5.61, 275,     260,      0, 0.95, 0.03, 0.01, 0.01, 0.00
224, 5.57, 272,     260,      0, 0.90, 0.05, 0.02, 0.02, 0.01
225, 5.52, 267,     260,      0, 0.84, 0.08, 0.04, 0.03, 0.02
226, 5.47, 263,     260,      0, 0.81, 0.09, 0.05, 0.04, 0.02
227, 5.40, 258,     260,      0, 0.78, 0.10, 0.05, 0.04, 0.03
228, 5.33, 254,     260,      0, 0.75, 0.11, 0.06, 0.05, 0.03
229, 5.25, 251,     260,      0, 0.72, 0.12, 0.07, 0.06, 0.04
230, 5.19, 259,     260,      0, 0.77, 0.10, 0.05, 0.05, 0.03
231, 5.14, 258,     260,      0, 0.77, 0.10, 0.05, 0.05, 0.03
232, 5.07, 254,     260,      0, 0.74, 0.11, 0.06, 0.05, 0.03
233, 4.98, 251,     260,      0, 0.71, 0.12, 0.07, 0.06, 0.04
234, 4.91, 250,     260,      0, 0.70, 0.12, 0.07, 0.07, 0.04
235, 4.85, 245,     260,      0, 0.66, 0.13, 0.08, 0.07, 0.05
236, 4.81, 241,     260,      0, 0.62, 0.14, 0.09, 0.09, 0.06
237, 4.76, 236,     260,      0, 0.58, 0.15, 0.10, 0.10, 0.07
238, 4.72, 235,     260,      0, 0.57, 0.15, 0.11, 0.10, 0.07
239, 4.66, 246,     260,      2, 0.66, 0.13, 0.08, 0.08, 0.05
240, 4.59, 274,     300,      0, 0.96, 0.03, 0.01, 0.00, 0.00
241, 4.52, 271,     300,      0, 0.93, 0.04, 0.01, 0.01, 0.00
242, 4.46, 268,     300,      0, 0.90, 0.06, 0.02, 0.02, 0.01
243, 4.43, 264,     300,      0, 0.85, 0.07, 0.03, 0.03, 0.01
244, 4.40, 261,     300,      0, 0.83, 0.08, 0.04, 0.03, 0.02
245, 4.37, 257,     300,      0, 0.80, 0.09, 0.05, 0.04, 0.02
246, 4.34, 252,     300,      0, 0.77, 0.10, 0.05, 0.05, 0.03
247, 4.27, 248,     300,      3, 0.74, 0.11, 0.06, 0.06, 0.03
248, 4.19, 280,     360,      0, 0.99, 0.01, 0.00, 0.00, 0.00
249, 4.12, 276,     360,      0, 0.99, 0.01, 0.00, 0.00, 0.00
250, 4.05, 274,     360,      0, 0.99, 0.01, 0.00, 0.00, 0.00
251, 3.98, 272,     360,      0, 0.98, 0.01, 0.00, 0.00, 0.00
252, 3.89, 283,     360,      0, 0.99, 0.00, 0.00, 0.00, 0.00
253, 3.81, 279,     360,      0, 0.99, 0.01, 0.00, 0.00, 0.00
254, 3.75, 274,     360,      0, 0.99, 0.01, 0.00, 0.00, 0.00
255, 3.69, 269,     360,      0, 0.97, 0.02, 0.00, 0.00, 0.00
256, 3.61, 266,     360,      0, 0.96, 0.03, 0.01, 0.01, 0.00
257, 3.53, 287,     360,      0, 0.99, 0.00, 0.00, 0.00, 0.00
258, 3.42, 292,     360,      0, 1.00, 0.00, 0.00, 0.00, 0.00
259, 3.32, 287,     360,      0, 0.99, 0.00, 0.00, 0.00, 0.00
260, 3.19, 282,     360,      0, 0.99, 0.01, 0.00, 0.00, 0.00
261, 3.10, 277,     360,      0, 0.99, 0.01, 0.00, 0.00, 0.00
262, 3.01, 272,     360,      0, 0.98, 0.02, 0.00, 0.00, 0.00
263, 2.91, 268,     360,      0, 0.96, 0.02, 0.01, 0.00, 0.00
264, 2.80, 265,     360,      0, 0.94, 0.03, 0.01, 0.01, 0.00
265, 2.69, 261,     360,      3, 0.91, 0.05, 0.02, 0.01, 0.01
266, 2.57, 294,     420,      0, 1.00, 0.00, 0.00, 0.00, 0.00
267, 2.47, 289,     420,      0, 1.00, 0.00, 0.00, 0.00, 0.00
268, 2.36, 283,     420,      0, 1.00, 0.00, 0.00, 0.00, 0.00
269, 2.25, 278,     420,      1, 1.00, 0.00, 0.00, 0.00, 0.00
270, 2.14, 292,     440,      0, 1.00, 0.00, 0.00, 0.00, 0.00
271, 2.03, 286,     440,      0, 1.00, 0.00, 0.00, 0.00, 0.00
272, 1.92, 280,     440,      0, 1.00, 0.00, 0.00, 0.00, 0.00
273, 1.81, 275,     440,      0, 1.00, 0.00, 0.00, 0.00, 0.00
274, 1.70, 270,     440,      0, 0.99, 0.01, 0.00, 0.00, 0.00
275, 1.59, 265,     440,      0, 0.99, 0.01, 0.00, 0.00, 0.00
276, 1.50, 261,     440,      0, 0.98, 0.01, 0.00, 0.00, 0.00
277, 1.41, 256,     440,      0, 0.97, 0.02, 0.00, 0.00, 0.00
278, 1.32, 253,     440,      0, 0.96, 0.02, 0.01, 0.00, 0.00
279, 1.23, 260,     440,      0, 0.98, 0.01, 0.00, 0.00, 0.00
280, 1.13, 268,     440,      0, 0.99, 0.01, 0.00, 0.00, 0.00
281, 1.04, 265,     440,      0, 0.99, 0.01, 0.00, 0.00, 0.00
282, 0.95, 261,     440,      0, 0.98, 0.01, 0.00, 0.00, 0.00
283, 0.84, 259,     440,      0, 0.98, 0.02, 0.00, 0.00, 0.00
284, 0.75, 260,     440,      0, 0.98, 0.01, 0.00, 0.00, 0.00
285, 0.68, 261,     440,      0, 0.98, 0.01, 0.00, 0.00, 0.00
286, 0.62, 260,     440,      0, 0.98, 0.02, 0.00, 0.00, 0.00
287, 0.56, 256,     440,      0, 0.97, 0.02, 0.01, 0.00, 0.00
288, 0.50, 254,     440,      0, 0.96, 0.03, 0.01, 0.00, 0.00
289, 0.43, 251,     440,      0, 0.95, 0.03, 0.01, 0.01, 0.00
290, 0.37, 248,     440,      0, 0.93, 0.04, 0.01, 0.01, 0.00
291, 0.30, 245,     440,      0, 0.92, 0.05, 0.02, 0.01, 0.01
292, 0.23, 256,     440,      0, 0.96, 0.02, 0.01, 0.00, 0.00
293, 0.19, 264,     440,      0, 0.98, 0.01, 0.00, 0.00, 0.00
294, 0.16, 261,     440,      0, 0.98, 0.02, 0.00, 0.00, 0.00
295, 0.13, 259,     440,      0, 0.97, 0.02, 0.01, 0.00, 0.00
296, 0.10, 256,     440,      0, 0.96, 0.03, 0.01, 0.00, 0.00
297, 0.07, 253,     440,      0, 0.95, 0.03, 0.01, 0.01, 0.00
298, 0.04, 251,     440,      4, 0.94, 0.04, 0.01, 0.01, 0.00
299, 0.00, 288,     520,      0, 1.00, 0.00, 0.00, 0.00, 0.00
300, 0.00, 286,     520,      0, 1.00, 0.00, 0.00, 0.00, 0.00
