5763.038
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
194, 2.04, 294,     120,      0, 0.97, 0.02, 0.01, 0.00, 0.00
195, 2.12, 292,     120,      0, 0.96, 0.03, 0.01, 0.01, 0.00
196, 2.16, 289,     120,      0, 0.93, 0.04, 0.01, 0.01, 0.00
197, 2.20, 287,     120,      0, 0.90, 0.05, 0.02, 0.01, 0.01
198, 2.26, 284,     120,      0, 0.88, 0.06, 0.03, 0.02, 0.01
199, 2.34, 281,     120,      0, 0.85, 0.07, 0.03, 0.03, 0.01
200, 2.41, 278,     120,      0, 0.83, 0.08, 0.04, 0.03, 0.02
201, 2.53, 275,     120,      1, 0.80, 0.09, 0.05, 0.04, 0.02
202, 2.68, 293,     140,      0, 0.96, 0.02, 0.01, 0.00, 0.00
203, 2.79, 303,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
204, 2.82, 300,     140,      0, 0.98, 0.01, 0.00, 0.00, 0.00
205, 2.86, 297,     140,      0, 0.98, 0.02, 0.00, 0.00, 0.00
206, 2.89, 294,     140,      0, 0.96, 0.02, 0.01, 0.00, 0.00
207, 2.91, 291,     140,      0, 0.94, 0.04, 0.01, 0.01, 0.00
208, 2.95, 287,     140,      0, 0.90, 0.05, 0.02, 0.02, 0.01
209, 2.97, 285,     140,      0, 0.86, 0.07, 0.03, 0.02, 0.01
210, 3.00, 281,     140,      0, 0.84, 0.08, 0.04, 0.03, 0.02
211, 3.05, 278,     140,      0, 0.81, 0.09, 0.04, 0.04, 0.02
212, 3.11, 274,     140,      1, 0.78, 0.10, 0.05, 0.04, 0.03
213, 3.15, 290,     160,      0, 0.95, 0.03, 0.01, 0.01, 0.00
214, 3.19, 287,     160,      0, 0.91, 0.05, 0.02, 0.01, 0.01
215, 3.30, 282,     160,      0, 0.85, 0.07, 0.03, 0.03, 0.01
216, 3.40, 279,     160,      0, 0.82, 0.08, 0.04, 0.03, 0.02
217, 3.47, 276,     160,      0, 0.80, 0.09, 0.05, 0.04, 0.02
218, 3.55, 272,     160,      0, 0.77, 0.10, 0.05, 0.05, 0.03
219, 3.60, 269,     160,      0, 0.75, 0.11, 0.06, 0.05, 0.03
220, 3.66, 264,     160,      4, 0.71, 0.12, 0.07, 0.06, 0.04
221, 3.71, 298,     240,      0, 0.99, 0.00, 0.00, 0.00, 0.00
222, 3.78, 295,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
223, 3.84, 304,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
224, 3.87, 300,     240,      0, 1.00, 0.00, 0.00, 0.00, 0.00
225, 3.90, 296,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
226, 4.00, 292,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
227, 4.10, 288,     240,      0, 0.98, 0.01, 0.00, 0.00, 0.00
228, 4.17, 284,     240,      0, 0.97, 0.02, 0.01, 0.00, 0.00
229, 4.25, 279,     240,      0, 0.94, 0.04, 0.01, 0.01, 0.00
230, 4.33, 275,     240,      0, 0.88, 0.06, 0.03, 0.02, 0.01
231, 4.37, 271,     240,      0, 0.83, 0.08, 0.04, 0.03, 0.02
232, 4.43, 266,     240,      4, 0.79, 0.09, 0.05, 0.04, 0.02
233, 4.48, 301,     320,      0, 1.00, 0.00, 0.00, 0.00, 0.00
234, 4.53, 297,     320,      0, 1.00, 0.00, 0.00, 0.00, 0.00
235, 4.57, 293,     320,      0, 1.00, 0.00, 0.00, 0.00, 0.00
236, 4.60, 290,     320,      0, 1.00, 0.00, 0.00, 0.00, 0.00
237, 4.63, 289,     320,      0, 1.00, 0.00, 0.00, 0.00, 0.00
238, 4.66, 286,     320,      0, 0.99, 0.01, 0.00, 0.00, 0.00
239, 4.66, 286,     320,      0, 0.99, 0.01, 0.00, 0.00, 0.00
240, 4.62, 282,     320,      0, 0.99, 0.01, 0.00, 0.00, 0.00
241, 4.59, 277,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
242, 4.54, 274,     320,      0, 0.98, 0.02, 0.00, 0.00, 0.00
243, 4.49, 276,     320,      0, 0.98, 0.01, 0.00, 0.00, 0.00
244, 4.43, 272,     320,      0, 0.96, 0.02, 0.01, 0.00, 0.00
245, 4.37, 266,     320,      0, 0.91, 0.05, 0.02, 0.01, 0.01
246, 4.33, 260,     320,      0, 0.86, 0.07, 0.03, 0.03, 0.01
247, 4.30, 255,     320,      0, 0.82, 0.09, 0.04, 0.03, 0.02
248, 4.27, 251,     320,      3, 0.79, 0.10, 0.05, 0.04, 0.03
249, 4.25, 286,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
250, 4.21, 281,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
251, 4.19, 278,     380,      0, 0.99, 0.00, 0.00, 0.00, 0.00
252, 4.15, 277,     380,      0, 0.99, 0.01, 0.00, 0.00, 0.00
253, 4.10, 284,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
254, 4.06, 299,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
255, 4.00, 317,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
256, 3.92, 328,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
257, 3.84, 324,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
258, 3.80, 318,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
259, 3.77, 312,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
260, 3.74, 306,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
261, 3.71, 306,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
262, 3.68, 301,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
263, 3.63, 295,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
264, 3.57, 289,     380,      0, 1.00, 0.00, 0.00, 0.00, 0.00
265, 3.51, 283,     380,      0, 0.99, 0.00, 0.00, 0.00, 0.00
266, 3.46, 277,     380,      0, 0.99, 0.01, 0.00, 0.00, 0.00
267, 3.41, 272,     380,      0, 0.98, 0.01, 0.00, 0.00, 0.00
268, 3.35, 265,     380,      0, 0.96, 0.03, 0.01, 0.00, 0.00
269, 3.29, 261,     380,      0, 0.93, 0.04, 0.02, 0.01, 0.00
270, 3.24, 259,     380,      0, 0.91, 0.05, 0.02, 0.01, 0.01
271, 3.19, 257,     380,      0, 0.89, 0.06, 0.02, 0.02, 0.01
272, 3.16, 264,     380,      0, 0.94, 0.03, 0.01, 0.01, 0.00
273, 3.10, 258,     380,      0, 0.90, 0.05, 0.02, 0.02, 0.01
274, 3.03, 252,     380,      1, 0.85, 0.07, 0.03, 0.03, 0.01
275, 2.93, 266,     400,      0, 0.97, 0.02, 0.01, 0.00, 0.00
276, 2.83, 260,     400,      0, 0.94, 0.03, 0.01, 0.01, 0.00
277, 2.72, 254,     400,      0, 0.90, 0.05, 0.02, 0.01, 0.01
278, 2.62, 248,     400,      0, 0.86, 0.07, 0.03, 0.02, 0.01
279, 2.50, 242,     400,      0, 0.82, 0.08, 0.04, 0.03, 0.02
280, 2.41, 236,     400,      0, 0.78, 0.10, 0.05, 0.04, 0.03
281, 2.30, 231,     400,      0, 0.74, 0.11, 0.06, 0.05, 0.03
282, 2.22, 226,     400,      4, 0.69, 0.13, 0.07, 0.07, 0.04
283, 2.15, 267,     480,      0, 0.99, 0.00, 0.00, 0.00, 0.00
284, 2.05, 263,     480,      0, 0.99, 0.01, 0.00, 0.00, 0.00
285, 1.94, 258,     480,      0, 0.99, 0.01, 0.00, 0.00, 0.00
286, 1.83, 253,     480,      0, 0.98, 0.01, 0.00, 0.00, 0.00
287, 1.73, 249,     480,      0, 0.97, 0.02, 0.01, 0.00, 0.00
288, 1.62, 245,     480,      0, 0.96, 0.03, 0.01, 0.01, 0.00
289, 1.51, 243,     480,      0, 0.95, 0.03, 0.01, 0.01, 0.00
290, 1.38, 238,     480,      0, 0.93, 0.04, 0.02, 0.01, 0.00
291, 1.29, 235,     480,      0, 0.91, 0.05, 0.02, 0.01, 0.01
292, 1.19, 244,     480,      0, 0.95, 0.03, 0.01, 0.01, 0.00
293, 1.09, 250,     480,      0, 0.97, 0.02, 0.01, 0.00, 0.00
294, 0.99, 248,     480,      0, 0.96, 0.02, 0.01, 0.00, 0.00
295, 0.89, 258,     480,      0, 0.98, 0.01, 0.00, 0.00, 0.00
296, 0.78, 261,     480,      0, 0.99, 0.01, 0.00, 0.00, 0.00
297, 0.69, 256,     480,      0, 0.98, 0.01, 0.00, 0.00, 0.00
298, 0.60, 253,     480,      0, 0.97, 0.02, 0.00, 0.00, 0.00
299, 0.54, 249,     480,      0, 0.96, 0.02, 0.01, 0.00, 0.00
300, 0.48, 244,     480,      0, 0.94, 0.03, 0.01, 0.01, 0.00
301, 0.42, 240,     480,      1, 0.93, 0.04, 0.02, 0.01, 0.01
302, 0.37, 256,     500,      0, 0.99, 0.01, 0.00, 0.00, 0.00
303, 0.31, 252,     500,      0, 0.98, 0.01, 0.00, 0.00, 0.00
304, 0.24, 249,     500,      0, 0.97, 0.02, 0.01, 0.00, 0.00
305, 0.19, 246,     500,      0, 0.96, 0.02, 0.01, 0.00, 0.00
306, 0.15, 243,     500,      0, 0.95, 0.03, 0.01, 0.01, 0.00
307, 0.12, 241,     500,      0, 0.94, 0.03, 0.01, 0.01, 0.00
308, 0.09, 239,     500,      0, 0.94, 0.04, 0.01, 0.01, 0.00
309, 0.06, 237,     500,      0, 0.93, 0.04, 0.02, 0.01, 0.00
310, 0.03, 236,     500,      0, 0.92, 0.04, 0.02, 0.01, 0.01
311, 0.00, 235,     500,      1, 0.91, 0.05, 0.02, 0.01, 0.01
312, 0.00, 252,     520,      0, 0.98, 0.01, 0.00, 0.00, 0.00
