5617.803
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
130, 0.00, 220,       0,      0, 0.54, 0.16, 0.11, 0.11, 0.08
131, 0.00, 256,       0,      2, 0.82, 0.08, 0.04, 0.03, 0.02
132, 0.00, 276,      40,      0, 0.95, 0.03, 0.01, 0.01, 0.00
133, 0.00, 274,      40,      0, 0.94, 0.04, 0.01, 0.01, 0.00
134, 0.00, 271,      40,      0, 0.93, 0.04, 0.02, 0.01, 0.00
135, 0.00, 268,      40,      0, 0.91, 0.05, 0.02, 0.01, 0.01
136, 0.00, 266,      40,      0, 0.90, 0.05, 0.02, 0.02, 0.01
137, 0.02, 265,      40,      0, 0.89, 0.06, 0.03, 0.02, 0.01
138, 0.03, 263,      40,      0, 0.88, 0.06, 0.03, 0.02, 0.01
139, 0.03, 262,      40,      0, 0.87, 0.07, 0.03, 0.02, 0.01
140, 0.03, 261,      40,      0, 0.87, 0.07, 0.03, 0.02, 0.01
141, 0.03, 260,      40,      0, 0.86, 0.07, 0.03, 0.02, 0.01
142, 0.03, 259,      40,      0, 0.85, 0.07, 0.03, 0.03, 0.01
143, 0.03, 259,      40,      0, 0.85, 0.07, 0.04, 0.03, 0.02
144, 0.04, 258,      40,      1, 0.84, 0.08, 0.04, 0.03, 0.02
145, 0.05, 275,      60,      1, 0.94, 0.04, 0.01, 0.01, 0.00
146, 0.05, 293,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
147, 0.06, 290,      80,      0, 0.98, 0.01, 0.00, 0.00, 0.00
148, 0.07, 286,      80,      0, 0.98, 0.02, 0.00, 0.00, 0.00
149, 0.08, 283,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
150, 0.10, 281,      80,      0, 0.96, 0.02, 0.01, 0.00, 0.00
151, 0.11, 281,      80,      0, 0.96, 0.02, 0.01, 0.00, 0.00
152, 0.12, 279,      80,      0, 0.96, 0.03, 0.01, 0.01, 0.00
153, 0.13, 303,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
154, 0.15, 303,      80,      0, 0.99, 0.00, 0.00, 0.00, 0.00
155, 0.17, 301,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
156, 0.18, 299,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
157, 0.20, 297,      80,      0, 0.99, 0.01, 0.00, 0.00, 0.00
158, 0.23, 294,      80,      0, 0.98, 0.01, 0.00, 0.00, 0.00
159, 0.27, 291,      80,      0, 0.98, 0.02, 0.00, 0.00, 0.00
160, 0.30, 289,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
161, 0.32, 288,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
162, 0.35, 286,      80,      0, 0.96, 0.03, 0.01, 0.00, 0.00
163, 0.37, 285,      80,      0, 0.96, 0.03, 0.01, 0.01, 0.00
164, 0.39, 284,      80,      0, 0.95, 0.03, 0.01, 0.01, 0.00
165, 0.42, 284,      80,      0, 0.95, 0.03, 0.01, 0.01, 0.00
166, 0.45, 283,      80,      0, 0.94, 0.04, 0.01, 0.01, 0.00
167, 0.48, 284,      80,      0, 0.94, 0.03, 0.01, 0.01, 0.00
168, 0.52, 293,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
169, 0.57, 294,      80,      0, 0.97, 0.02, 0.00, 0.00, 0.00
170, 0.63, 293,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
171, 0.68, 292,      80,      0, 0.96, 0.02, 0.01, 0.00, 0.00
172, 0.77, 289,      80,      0, 0.95, 0.03, 0.01, 0.01, 0.00
173, 0.84, 287,      80,      0, 0.94, 0.04, 0.01, 0.01, 0.00
174, 0.93, 284,      80,      0, 0.92, 0.04, 0.02, 0.01, 0.01
175, 1.05, 282,      80,      0, 0.90, 0.05, 0.02, 0.01, 0.01
176, 1.19, 280,      80,      1, 0.89, 0.06, 0.03, 0.02, 0.01
177, 1.31, 299,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
178, 1.41, 297,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
179, 1.49, 297,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
180, 1.57, 298,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
181, 1.67, 305,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
182, 1.78, 303,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
183, 1.94, 302,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
184, 2.08, 300,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
185, 2.20, 299,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
186, 2.32, 328,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
187, 2.44, 327,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
188, 2.54, 325,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
189, 2.64, 322,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
190, 2.76, 320,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
191, 2.88, 317,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
192, 2.99, 315,     100,      0, 0.99, 0.00, 0.00, 0.00, 0.00
193, 3.09, 312,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
194, 3.15, 309,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
195, 3.19, 306,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
196, 3.24, 304,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
197, 3.31, 300,     100,      0, 0.97, 0.02, 0.01, 0.00, 0.00
198, 3.39, 297,     100,      0, 0.96, 0.03, 0.01, 0.01, 0.00
199, 3.46, 295,     100,      0, 0.93, 0.04, 0.01, 0.01, 0.00
200, 3.55, 292,     100,      0, 0.90, 0.05, 0.02, 0.02, 0.01
201, 3.61, 289,     100,      0, 0.87, 0.07, 0.03, 0.02, 0.01
202, 3.67, 286,     100,      0, 0.83, 0.08, 0.04, 0.03, 0.02
203, 3.72, 282,     100,      0, 0.80, 0.09, 0.05, 0.04, 0.02
204, 3.84, 280,     100,      0, 0.78, 0.10, 0.05, 0.04, 0.03
205, 3.97, 277,     100,      0, 0.76, 0.10, 0.06, 0.05, 0.03
206, 4.12, 274,     100,      0, 0.74, 0.11, 0.06, 0.06, 0.03
207, 4.24, 272,     100,      3, 0.71, 0.12, 0.07, 0.06, 0.04
208, 4.33, 316,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
209, 4.42, 334,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
210, 4.50, 341,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
211, 4.56, 338,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
212, 4.60, 335,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
213, 4.63, 332,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
214, 4.68, 328,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
215, 4.74, 324,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
216, 4.83, 321,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
217, 4.93, 318,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
218, 5.02, 314,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
219, 5.13, 310,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
