6122.74
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
147, 0.00, 237,       0,      0, 0.59, 0.15, 0.10, 0.09, 0.06
148, 0.00, 268,       0,      0, 0.83, 0.08, 0.04, 0.03, 0.02
149, 0.00, 266,       0,      0, 0.81, 0.09, 0.04, 0.04, 0.02
150, 0.00, 263,       0,      0, 0.79, 0.09, 0.05, 0.04, 0.02
151, 0.00, 262,       0,      0, 0.78, 0.10, 0.05, 0.04, 0.03
152, 0.00, 261,       0,      0, 0.77, 0.10, 0.06, 0.05, 0.03
153, 0.00, 260,       0,      0, 0.76, 0.11, 0.06, 0.05, 0.03
154, 0.00, 259,       0,      0, 0.74, 0.11, 0.06, 0.05, 0.03
155, 0.00, 258,       0,      0, 0.73, 0.11, 0.06, 0.06, 0.04
156, 0.02, 257,       0,      0, 0.72, 0.12, 0.07, 0.06, 0.04
157, 0.03, 256,       0,      0, 0.71, 0.12, 0.07, 0.06, 0.04
158, 0.03, 255,       0,      0, 0.70, 0.12, 0.07, 0.07, 0.04
159, 0.03, 254,       0,      3, 0.68, 0.13, 0.08, 0.07, 0.04
160, 0.03, 293,      60,      0, 0.97, 0.02, 0.01, 0.00, 0.00
161, 0.03, 291,      60,      0, 0.96, 0.02, 0.01, 0.00, 0.00
162, 0.04, 289,      60,      0, 0.96, 0.03, 0.01, 0.01, 0.00
163, 0.04, 286,      60,      0, 0.94, 0.03, 0.01, 0.01, 0.00
164, 0.05, 283,      60,      0, 0.93, 0.04, 0.02, 0.01, 0.00
165, 0.05, 281,      60,      0, 0.92, 0.05, 0.02, 0.01, 0.01
166, 0.06, 280,      60,      0, 0.90, 0.05, 0.02, 0.01, 0.01
167, 0.07, 279,      60,      0, 0.89, 0.06, 0.02, 0.02, 0.01
168, 0.08, 279,      60,      0, 0.89, 0.06, 0.02, 0.02, 0.01
169, 0.09, 278,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
170, 0.10, 277,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
171, 0.11, 276,      60,      0, 0.87, 0.07, 0.03, 0.02, 0.01
172, 0.12, 279,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
173, 0.13, 280,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
174, 0.16, 278,      60,      1, 0.87, 0.07, 0.03, 0.02, 0.01
175, 0.18, 295,      80,      0, 0.97, 0.02, 0.01, 0.00, 0.00
176, 0.21, 292,      80,      0, 0.96, 0.02, 0.01, 0.00, 0.00
177, 0.24, 291,      80,      0, 0.95, 0.03, 0.01, 0.01, 0.00
178, 0.27, 288,      80,      0, 0.94, 0.04, 0.01, 0.01, 0.00
179, 0.31, 286,      80,      0, 0.93, 0.04, 0.02, 0.01, 0.01
180, 0.34, 284,      80,      0, 0.91, 0.05, 0.02, 0.01, 0.01
181, 0.39, 282,      80,      0, 0.89, 0.06, 0.02, 0.02, 0.01
182, 0.45, 280,      80,      0, 0.88, 0.06, 0.03, 0.02, 0.01
183, 0.51, 278,      80,      0, 0.86, 0.07, 0.03, 0.02, 0.01
184, 0.59, 276,      80,      0, 0.85, 0.07, 0.04, 0.03, 0.02
185, 0.67, 275,      80,      0, 0.83, 0.08, 0.04, 0.03, 0.02
186, 0.77, 279,      80,      0, 0.85, 0.07, 0.03, 0.03, 0.01
187, 0.82, 277,      80,      3, 0.84, 0.08, 0.04, 0.03, 0.02
188, 0.86, 314,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
189, 0.93, 314,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
190, 1.01, 313,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
191, 1.12, 311,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
192, 1.21, 310,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
193, 1.31, 322,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
194, 1.44, 325,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
195, 1.54, 323,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
196, 1.65, 321,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
197, 1.80, 319,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
198, 1.98, 321,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
199, 2.11, 319,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
200, 2.22, 316,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
201, 2.35, 313,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
202, 2.49, 310,     140,      0, 0.99, 0.00, 0.00, 0.00, 0.00
203, 2.58, 308,     140,      0, 0.99, 0.01, 0.00, 0.00, 0.00
204, 2.67, 317,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
205, 2.75, 314,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
206, 2.95, 311,     140,      0, 0.99, 0.00, 0.00, 0.00, 0.00
207, 3.12, 314,     140,      0, 1.00, 0.00, 0.00, 0.00, 0.00
208, 3.21, 312,     140,      0, 0.99, 0.00, 0.00, 0.00, 0.00
209, 3.28, 309,     140,      3, 0.99, 0.01, 0.00, 0.00, 0.00
210, 3.32, 337,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
211, 3.35, 335,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
212, 3.40, 332,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
213, 3.45, 329,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
214, 3.53, 326,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
215, 3.61, 323,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
216, 3.70, 327,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
217, 3.77, 323,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
218, 3.84, 320,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
219, 3.90, 317,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
220, 4.04, 313,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
221, 4.20, 311,     200,      0, 1.00, 0.00, 0.00, 0.00, 0.00
222, 4.34, 307,     200,      0, 0.99, 0.00, 0.00, 0.00, 0.00
223, 4.46, 303,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
224, 4.52, 299,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
225, 4.61, 294,     200,      0, 0.98, 0.01, 0.00, 0.00, 0.00
226, 4.72, 290,     200,      0, 0.96, 0.03, 0.01, 0.00, 0.00
227, 4.81, 285,     200,      0, 0.91, 0.05, 0.02, 0.01, 0.01
228, 4.91, 279,     200,      0, 0.84, 0.08, 0.04, 0.03, 0.02
229, 5.02, 275,     200,      0, 0.79, 0.09, 0.05, 0.04, 0.02
230, 5.19, 269,     200,      0, 0.75, 0.11, 0.06, 0.05, 0.03
231, 5.39, 266,     200,      0, 0.72, 0.12, 0.07, 0.06, 0.04
232, 5.60, 272,     200,      0, 0.76, 0.10, 0.06, 0.05, 0.03
233, 5.74, 267,     200,      0, 0.72, 0.12, 0.07, 0.06, 0.04
234, 5.87, 262,     200,      0, 0.67, 0.13, 0.08, 0.07, 0.05
235, 5.99, 257,     200,      0, 0.63, 0.14, 0.09, 0.08, 0.06
236, 6.11, 252,     200,      2, 0.58, 0.15, 0.10, 0.10, 0.07
237, 6.20, 294,     240,      0, 0.99, 0.01, 0.00, 0.00, 0.00
238, 6.25, 289,     240,      0, 0.97, 0.02, 0.01, 0.00, 0.00
239, 6.25, 284,     240,      2, 0.94, 0.04, 0.01, 0.01, 0.00
240, 6.17, 307,     280,      0, 1.00, 0.00, 0.00, 0.00, 0.00
241, 6.10, 301,     280,      0, 1.00, 0.00, 0.00, 0.00, 0.00
