6299.699
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
143, 0.00, 275,       0,      4, 0.87, 0.06, 0.03, 0.02, 0.01
144, 0.00, 317,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
145, 0.00, 318,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
146, 0.00, 316,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
147, 0.00, 316,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
148, 0.00, 321,      80,      0, 1.00, 0.00, 0.00, 0.00, 0.00
149, 0.00, 321,      80,      1, 1.00, 0.00, 0.00, 0.00, 0.00
150, 0.02, 339,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
151, 0.03, 336,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
152, 0.03, 334,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
153, 0.03, 331,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
154, 0.03, 329,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
155, 0.03, 327,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
156, 0.03, 326,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
157, 0.04, 325,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
158, 0.04, 326,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
159, 0.04, 332,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
160, 0.05, 330,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
161, 0.05, 327,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
162, 0.06, 326,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
163, 0.07, 324,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
164, 0.08, 323,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
165, 0.10, 322,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
166, 0.11, 321,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
167, 0.13, 320,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
168, 0.14, 319,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
169, 0.16, 318,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
170, 0.17, 320,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
171, 0.20, 318,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
172, 0.23, 317,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
173, 0.26, 316,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
174, 0.29, 315,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
175, 0.33, 314,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
176, 0.36, 314,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
177, 0.40, 325,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
178, 0.42, 324,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
179, 0.44, 322,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
180, 0.51, 320,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
181, 0.55, 319,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
182, 0.58, 318,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
183, 0.62, 317,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
184, 0.66, 318,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
185, 0.70, 316,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
186, 0.74, 314,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
187, 0.78, 313,     100,      0, 0.99, 0.00, 0.00, 0.00, 0.00
188, 0.85, 311,     100,      0, 0.99, 0.00, 0.00, 0.00, 0.00
189, 0.88, 310,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
190, 0.93, 308,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
191, 0.98, 307,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
192, 1.13, 305,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
193, 1.28, 303,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
194, 1.45, 301,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
195, 1.56, 300,     100,      0, 0.98, 0.02, 0.00, 0.00, 0.00
196, 1.66, 298,     100,      0, 0.97, 0.02, 0.01, 0.00, 0.00
197, 1.77, 296,     100,      0, 0.96, 0.03, 0.01, 0.01, 0.00
198, 1.88, 294,     100,      0, 0.94, 0.04, 0.01, 0.01, 0.00
199, 1.99, 291,     100,      0, 0.91, 0.05, 0.02, 0.01, 0.01
200, 2.14, 290,     100,      0, 0.88, 0.06, 0.03, 0.02, 0.01
201, 2.32, 288,     100,      0, 0.86, 0.07, 0.03, 0.02, 0.01
202, 2.46, 285,     100,      0, 0.84, 0.08, 0.04, 0.03, 0.02
203, 2.56, 282,     100,      0, 0.82, 0.09, 0.04, 0.03, 0.02
204, 2.67, 279,     100,      0, 0.79, 0.09, 0.05, 0.04, 0.02
