6131.144
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
147, 0.00, 239,       0,      0, 0.61, 0.14, 0.09, 0.09, 0.06
148, 0.00, 262,       0,      0, 0.80, 0.09, 0.05, 0.04, 0.02
149, 0.00, 260,       0,      0, 0.77, 0.10, 0.05, 0.05, 0.03
150, 0.00, 259,       0,      0, 0.76, 0.10, 0.06, 0.05, 0.03
151, 0.00, 273,       0,      0, 0.84, 0.08, 0.04, 0.03, 0.02
152, 0.00, 275,       0,      0, 0.85, 0.07, 0.04, 0.03, 0.01
153, 0.00, 273,       0,      0, 0.83, 0.08, 0.04, 0.03, 0.02
154, 0.02, 283,       0,      0, 0.88, 0.06, 0.03, 0.02, 0.01
155, 0.03, 280,       0,      0, 0.86, 0.07, 0.03, 0.02, 0.01
156, 0.03, 277,       0,      0, 0.85, 0.08, 0.04, 0.03, 0.02
157, 0.03, 274,       0,      3, 0.83, 0.08, 0.04, 0.03, 0.02
158, 0.03, 306,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
159, 0.03, 303,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
160, 0.04, 301,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
161, 0.04, 298,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
162, 0.05, 295,      60,      0, 0.98, 0.02, 0.00, 0.00, 0.00
163, 0.05, 293,      60,      0, 0.97, 0.02, 0.01, 0.00, 0.00
164, 0.06, 299,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
165, 0.07, 314,      60,      0, 1.00, 0.00, 0.00, 0.00, 0.00
166, 0.08, 316,      60,      0, 1.00, 0.00, 0.00, 0.00, 0.00
167, 0.09, 314,      60,      0, 1.00, 0.00, 0.00, 0.00, 0.00
168, 0.10, 312,      60,      0, 0.99, 0.00, 0.00, 0.00, 0.00
169, 0.12, 309,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
170, 0.13, 307,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
171, 0.14, 305,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
172, 0.15, 304,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
173, 0.16, 304,      60,      0, 0.99, 0.01, 0.00, 0.00, 0.00
174, 0.19, 302,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
175, 0.22, 301,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
176, 0.25, 300,      60,      0, 0.97, 0.02, 0.00, 0.00, 0.00
177, 0.28, 298,      60,      0, 0.97, 0.02, 0.01, 0.00, 0.00
178, 0.32, 297,      60,      0, 0.96, 0.02, 0.01, 0.00, 0.00
179, 0.36, 296,      60,      0, 0.96, 0.03, 0.01, 0.01, 0.00
180, 0.40, 305,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
181, 0.44, 303,      60,      0, 0.98, 0.01, 0.00, 0.00, 0.00
182, 0.48, 301,      60,      0, 0.97, 0.02, 0.01, 0.00, 0.00
183, 0.55, 299,      60,      0, 0.96, 0.02, 0.01, 0.00, 0.00
184, 0.63, 297,      60,      0, 0.95, 0.03, 0.01, 0.01, 0.00
185, 0.69, 296,      60,      0, 0.94, 0.04, 0.01, 0.01, 0.00
186, 0.75, 294,      60,      0, 0.92, 0.05, 0.02, 0.01, 0.01
187, 0.82, 296,      60,      0, 0.94, 0.04, 0.01, 0.01, 0.00
188, 0.89, 294,      60,      0, 0.91, 0.05, 0.02, 0.01, 0.01
189, 0.93, 292,      60,      0, 0.89, 0.06, 0.02, 0.02, 0.01
190, 0.98, 289,      60,      2, 0.87, 0.07, 0.03, 0.02, 0.01
191, 1.04, 327,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
192, 1.12, 324,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
193, 1.28, 322,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
194, 1.39, 319,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
195, 1.44, 317,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
196, 1.49, 315,     100,      0, 0.99, 0.00, 0.00, 0.00, 0.00
197, 1.57, 312,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
198, 1.67, 321,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
199, 1.77, 318,     100,      0, 1.00, 0.00, 0.00, 0.00, 0.00
200, 1.86, 316,     100,      0, 0.99, 0.00, 0.00, 0.00, 0.00
201, 1.93, 313,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
202, 2.06, 310,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
203, 2.18, 307,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
204, 2.32, 304,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
205, 2.44, 301,     100,      0, 0.97, 0.02, 0.01, 0.00, 0.00
206, 2.52, 298,     100,      0, 0.95, 0.03, 0.01, 0.01, 0.00
207, 2.61, 295,     100,      0, 0.92, 0.05, 0.02, 0.01, 0.01
208, 2.70, 292,     100,      0, 0.88, 0.06, 0.03, 0.02, 0.01
209, 2.80, 290,     100,      4, 0.85, 0.07, 0.03, 0.03, 0.01
210, 2.90, 328,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
211, 3.08, 325,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
212, 3.22, 322,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
213, 3.35, 318,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
214, 3.41, 315,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
215, 3.48, 330,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
216, 3.56, 326,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
217, 3.63, 323,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
218, 3.69, 319,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
219, 3.76, 316,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
220, 3.82, 312,     180,      0, 1.00, 0.00, 0.00, 0.00, 0.00
221, 3.89, 308,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
222, 3.95, 304,     180,      0, 0.99, 0.01, 0.00, 0.00, 0.00
223, 4.09, 299,     180,      0, 0.98, 0.01, 0.00, 0.00, 0.00
224, 4.20, 296,     180,      0, 0.98, 0.02, 0.00, 0.00, 0.00
225, 4.33, 291,     180,      0, 0.95, 0.03, 0.01, 0.01, 0.00
226, 4.43, 287,     180,      0, 0.90, 0.05, 0.02, 0.02, 0.01
227, 4.51, 282,     180,      0, 0.85, 0.08, 0.04, 0.03, 0.02
228, 4.57, 278,     180,      0, 0.80, 0.09, 0.05, 0.04, 0.02
229, 4.64, 274,     180,      0, 0.76, 0.10, 0.06, 0.05, 0.03
230, 4.71, 269,     180,      0, 0.73, 0.11, 0.06, 0.06, 0.04
231, 4.80, 265,     180,      0, 0.70, 0.12, 0.07, 0.07, 0.04
232, 4.87, 261,     180,      0, 0.66, 0.13, 0.08, 0.08, 0.05
233, 4.94, 256,     180,      0, 0.62, 0.14, 0.09, 0.09, 0.06
234, 5.10, 252,     180,      0, 0.58, 0.15, 0.10, 0.10, 0.07
235, 5.20, 247,     180,      0, 0.54, 0.16, 0.11, 0.11, 0.08
236, 5.29, 242,     180,      0, 0.51, 0.17, 0.12, 0.12, 0.09
237, 5.35, 238,     180,      0, 0.48, 0.17, 0.13, 0.12, 0.09
238, 5.40, 233,     180,      0, 0.47, 0.18, 0.13, 0.13, 0.10
239, 5.46, 229,     180,      0, 0.45, 0.18, 0.14, 0.13, 0.10
240, 5.54, 224,     180,      3, 0.43, 0.18, 0.14, 0.14, 0.11
241, 5.60, 275,     240,      0, 0.82, 0.09, 0.04, 0.03, 0.02
242, 5.64, 269,     240,      0, 0.77, 0.10, 0.05, 0.05, 0.03
243, 5.68, 264,     240,      3, 0.73, 0.11, 0.06, 0.06, 0.04
244, 5.67, 288,     300,      0, 0.99, 0.01, 0.00, 0.00, 0.00
245, 5.61, 283,     300,      0, 0.98, 0.01, 0.00, 0.00, 0.00
246, 5.54, 278,     300,      0, 0.96, 0.02, 0.01, 0.00, 0.00
247, 5.48, 273,     300,      0, 0.92, 0.05, 0.02, 0.01, 0.01
248, 5.42, 268,     300,      0, 0.85, 0.07, 0.03, 0.03, 0.01
249, 5.35, 263,     300,      0, 0.81, 0.09, 0.05, 0.04, 0.02
250, 5.29, 258,     300,      0, 0.77, 0.10, 0.05, 0.05, 0.03
251, 5.21, 253,     300,      0, 0.73, 0.11, 0.06, 0.06, 0.03
252, 5.15, 247,     300,      0, 0.68, 0.13, 0.08, 0.07, 0.05
253, 5.07, 241,     300,      0, 0.63, 0.14, 0.09, 0.08, 0.06
254, 5.01, 236,     300,      0, 0.58, 0.15, 0.10, 0.10, 0.07
255, 4.93, 230,     300,      3, 0.54, 0.16, 0.11, 0.11, 0.08
256, 4.86, 270,     360,      0, 0.97, 0.02, 0.01, 0.00, 0.00
257, 4.79, 265,     360,      0, 0.94, 0.04, 0.01, 0.01, 0.00
258, 4.73, 260,     360,      0, 0.89, 0.06, 0.02, 0.02, 0.01
259, 4.68, 255,     360,      0, 0.85, 0.08, 0.04, 0.03, 0.02
260, 4.63, 249,     360,      0, 0.81, 0.09, 0.04, 0.04, 0.02
261, 4.57, 244,     360,      1, 0.77, 0.10, 0.06, 0.05, 0.03
262, 4.52, 257,     380,      0, 0.90, 0.05, 0.02, 0.02, 0.01
263, 4.48, 252,     380,      0, 0.86, 0.07, 0.03, 0.03, 0.01
264, 4.44, 246,     380,      0, 0.82, 0.09, 0.04, 0.03, 0.02
265, 4.40, 240,     380,      0, 0.77, 0.10, 0.05, 0.05, 0.03
266, 4.37, 236,     380,      0, 0.73, 0.11, 0.06, 0.06, 0.04
267, 4.33, 230,     380,      0, 0.67, 0.13, 0.08, 0.07, 0.05
268, 4.25, 224,     380,      0, 0.62, 0.14, 0.09, 0.09, 0.06
269, 4.17, 217,     380,      0, 0.56, 0.16, 0.11, 0.10, 0.07
270, 4.08, 215,     380,      2, 0.54, 0.16, 0.11, 0.11, 0.08
271, 4.00, 249,     420,      0, 0.90, 0.05, 0.02, 0.02, 0.01
272, 3.92, 243,     420,      0, 0.86, 0.07, 0.03, 0.03, 0.01
273, 3.84, 236,     420,      0, 0.81, 0.09, 0.04, 0.04, 0.02
274, 3.78, 231,     420,      0, 0.77, 0.10, 0.05, 0.05, 0.03
275, 3.73, 224,     420,      0, 0.71, 0.12, 0.07, 0.06, 0.04
276, 3.65, 230,     420,      0, 0.75, 0.11, 0.06, 0.05, 0.03
277, 3.54, 226,     420,      0, 0.72, 0.12, 0.07, 0.06, 0.04
278, 3.42, 221,     420,      0, 0.67, 0.13, 0.08, 0.07, 0.05
279, 3.30, 218,     420,      3, 0.64, 0.14, 0.09, 0.08, 0.05
280, 3.16, 248,     480,      0, 0.97, 0.02, 0.01, 0.00, 0.00
281, 3.02, 243,     480,      0, 0.95, 0.03, 0.01, 0.01, 0.00
282, 2.88, 238,     480,      0, 0.92, 0.04, 0.02, 0.01, 0.01
283, 2.75, 232,     480,      0, 0.89, 0.06, 0.02, 0.02, 0.01
284, 2.65, 229,     480,      0, 0.87, 0.07, 0.03, 0.02, 0.01
285, 2.53, 223,     480,      0, 0.83, 0.08, 0.04, 0.03, 0.02
286, 2.42, 217,     480,      0, 0.79, 0.09, 0.05, 0.04, 0.02
287, 2.31, 211,     480,      0, 0.74, 0.11, 0.06, 0.05, 0.03
288, 2.18, 206,     480,      2, 0.69, 0.13, 0.07, 0.07, 0.04
289, 2.06, 241,     520,      0, 0.97, 0.02, 0.01, 0.00, 0.00
290, 1.94, 236,     520,      0, 0.96, 0.03, 0.01, 0.00, 0.00
291, 1.83, 231,     520,      0, 0.94, 0.04, 0.01, 0.01, 0.00
292, 1.72, 227,     520,      0, 0.92, 0.05, 0.02, 0.01, 0.01
