6202.002
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
172, 0.00, 186,       0,      0, 0.39, 0.19, 0.16, 0.15, 0.11
173, 0.00, 215,       0,      4, 0.42, 0.19, 0.14, 0.14, 0.11
174, 0.00, 248,      80,      1, 0.73, 0.11, 0.06, 0.06, 0.04
175, 0.00, 267,     100,      0, 0.86, 0.07, 0.03, 0.02, 0.01
176, 0.00, 264,     100,      0, 0.85, 0.07, 0.03, 0.03, 0.01
177, 0.00, 261,     100,      3, 0.83, 0.08, 0.04, 0.03, 0.02
178, 0.00, 289,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
179, 0.00, 287,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
180, 0.02, 283,     160,      0, 0.98, 0.01, 0.00, 0.00, 0.00
181, 0.03, 281,     160,      0, 0.97, 0.02, 0.01, 0.00, 0.00
182, 0.03, 280,     160,      0, 0.97, 0.02, 0.01, 0.00, 0.00
183, 0.03, 286,     160,      0, 0.98, 0.01, 0.00, 0.00, 0.00
184, 0.03, 306,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
185, 0.03, 304,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
186, 0.03, 301,     160,      0, 0.99, 0.00, 0.00, 0.00, 0.00
187, 0.03, 298,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
188, 0.04, 296,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
189, 0.04, 300,     160,      0, 0.99, 0.00, 0.00, 0.00, 0.00
190, 0.05, 298,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
191, 0.05, 296,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
192, 0.06, 294,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
193, 0.06, 293,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
194, 0.07, 292,     160,      0, 0.99, 0.01, 0.00, 0.00, 0.00
195, 0.08, 291,     160,      0, 0.98, 0.01, 0.00, 0.00, 0.00
196, 0.09, 290,     160,      0, 0.98, 0.01, 0.00, 0.00, 0.00
197, 0.09, 289,     160,      0, 0.98, 0.02, 0.00, 0.00, 0.00
198, 0.10, 288,     160,      0, 0.97, 0.02, 0.00, 0.00, 0.00
199, 0.11, 287,     160,      0, 0.97, 0.02, 0.01, 0.00, 0.00
200, 0.13, 286,     160,      0, 0.97, 0.02, 0.01, 0.00, 0.00
201, 0.14, 285,     160,      0, 0.96, 0.03, 0.01, 0.00, 0.00
202, 0.16, 284,     160,      0, 0.95, 0.03, 0.01, 0.01, 0.00
203, 0.18, 283,     160,      0, 0.95, 0.03, 0.01, 0.01, 0.00
204, 0.19, 282,     160,      0, 0.94, 0.04, 0.01, 0.01, 0.00
205, 0.20, 281,     160,      0, 0.93, 0.04, 0.01, 0.01, 0.00
206, 0.21, 281,     160,      0, 0.93, 0.04, 0.02, 0.01, 0.00
207, 0.25, 280,     160,      0, 0.92, 0.05, 0.02, 0.01, 0.01
208, 0.26, 279,     160,      0, 0.91, 0.05, 0.02, 0.01, 0.01
209, 0.28, 287,     160,      0, 0.96, 0.03, 0.01, 0.01, 0.00
210, 0.31, 285,     160,      0, 0.94, 0.03, 0.01, 0.01, 0.00
211, 0.36, 286,     160,      0, 0.94, 0.03, 0.01, 0.01, 0.00
212, 0.39, 283,     160,      0, 0.92, 0.05, 0.02, 0.01, 0.01
213, 0.43, 281,     160,      0, 0.90, 0.05, 0.02, 0.01, 0.01
214, 0.47, 280,     160,      0, 0.89, 0.06, 0.02, 0.02, 0.01
215, 0.52, 279,     160,      0, 0.88, 0.06, 0.03, 0.02, 0.01
216, 0.61, 277,     160,      0, 0.86, 0.07, 0.03, 0.02, 0.01
217, 0.69, 275,     160,      0, 0.85, 0.07, 0.04, 0.03, 0.02
218, 0.79, 274,     160,      0, 0.83, 0.08, 0.04, 0.03, 0.02
219, 0.86, 272,     160,      0, 0.82, 0.09, 0.04, 0.03, 0.02
220, 0.94, 271,     160,      0, 0.80, 0.09, 0.05, 0.04, 0.02
221, 1.04, 269,     160,      2, 0.79, 0.10, 0.05, 0.04, 0.02
222, 1.12, 306,     200,      0, 0.99, 0.00, 0.00, 0.00, 0.00
223, 1.21, 303,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
224, 1.30, 300,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
225, 1.40, 296,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
226, 1.49, 295,     200,      0, 0.98, 0.01, 0.00, 0.00, 0.00
227, 1.57, 292,     200,      0, 0.98, 0.02, 0.00, 0.00, 0.00
228, 1.63, 290,     200,      0, 0.97, 0.02, 0.01, 0.00, 0.00
229, 1.69, 297,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
230, 1.78, 299,     200,      0, 0.99, 0.01, 0.00, 0.00, 0.00
231, 1.87, 296,     200,      0, 0.98, 0.01, 0.00, 0.00, 0.00
232, 2.06, 293,     200,      0, 0.98, 0.02, 0.00, 0.00, 0.00
233, 2.17, 292,     200,      0, 0.97, 0.02, 0.01, 0.00, 0.00
234, 2.35, 288,     200,      0, 0.94, 0.03, 0.01, 0.01, 0.00
235, 2.44, 287,     200,      0, 0.92, 0.04, 0.02, 0.01, 0.01
236, 2.56, 284,     200,      0, 0.89, 0.06, 0.03, 0.02, 0.01
237, 2.67, 280,     200,      0, 0.83, 0.08, 0.04, 0.03, 0.02
238, 2.81, 277,     200,      0, 0.81, 0.09, 0.04, 0.04, 0.02
239, 2.99, 274,     200,      0, 0.79, 0.10, 0.05, 0.04, 0.02
240, 3.06, 272,     200,      0, 0.77, 0.10, 0.05, 0.05, 0.03
241, 3.13, 268,     200,      0, 0.75, 0.11, 0.06, 0.05, 0.03
242, 3.20, 264,     200,      0, 0.72, 0.12, 0.07, 0.06, 0.04
243, 3.27, 259,     200,      0, 0.68, 0.13, 0.08, 0.07, 0.05
244, 3.36, 254,     200,      1, 0.63, 0.14, 0.09, 0.08, 0.06
245, 3.43, 269,     220,      0, 0.77, 0.10, 0.06, 0.05, 0.03
246, 3.46, 265,     220,      3, 0.74, 0.11, 0.06, 0.06, 0.03
247, 3.53, 293,     280,      0, 0.99, 0.01, 0.00, 0.00, 0.00
248, 3.59, 289,     280,      0, 0.99, 0.01, 0.00, 0.00, 0.00
249, 3.73, 285,     280,      0, 0.98, 0.02, 0.00, 0.00, 0.00
250, 3.88, 279,     280,      0, 0.95, 0.03, 0.01, 0.01, 0.00
251, 3.97, 280,     280,      0, 0.95, 0.03, 0.01, 0.01, 0.00
252, 4.03, 275,     280,      0, 0.89, 0.06, 0.03, 0.02, 0.01
253, 4.10, 269,     280,      0, 0.83, 0.08, 0.04, 0.03, 0.02
