5821.167
8

Day,  LAI, ESW, cuIrrig, Action, p(0), p(1), p(2), p(3), p(4)
121, 0.00, 287,       0,      0, 0.97, 0.02, 0.01, 0.00, 0.00
122, 0.00, 286,       0,      0, 0.96, 0.02, 0.01, 0.00, 0.00
123, 0.00, 285,       0,      0, 0.96, 0.03, 0.01, 0.00, 0.00
124, 0.00, 283,       0,      0, 0.96, 0.03, 0.01, 0.01, 0.00
125, 0.00, 282,       0,      0, 0.95, 0.03, 0.01, 0.01, 0.00
126, 0.00, 281,       0,      0, 0.95, 0.03, 0.01, 0.01, 0.00
127, 0.02, 280,       0,      0, 0.94, 0.04, 0.01, 0.01, 0.00
128, 0.02, 283,       0,      1, 0.95, 0.03, 0.01, 0.01, 0.00
129, 0.02, 319,      20,      0, 1.00, 0.00, 0.00, 0.00, 0.00
130, 0.02, 318,      20,      0, 1.00, 0.00, 0.00, 0.00, 0.00
131, 0.02, 317,      20,      0, 1.00, 0.00, 0.00, 0.00, 0.00
132, 0.03, 314,      20,      0, 1.00, 0.00, 0.00, 0.00, 0.00
133, 0.04, 311,      20,      0, 1.00, 0.00, 0.00, 0.00, 0.00
134, 0.04, 308,      20,      0, 0.99, 0.00, 0.00, 0.00, 0.00
135, 0.05, 306,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
136, 0.05, 305,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
137, 0.06, 306,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
138, 0.06, 307,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
139, 0.07, 305,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
140, 0.08, 304,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
141, 0.10, 303,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
142, 0.11, 301,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
143, 0.13, 300,      20,      0, 0.98, 0.01, 0.00, 0.00, 0.00
144, 0.15, 306,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
145, 0.18, 303,      20,      0, 0.99, 0.01, 0.00, 0.00, 0.00
146, 0.21, 302,      20,      0, 0.98, 0.01, 0.00, 0.00, 0.00
147, 0.22, 301,      20,      0, 0.98, 0.01, 0.00, 0.00, 0.00
148, 0.24, 301,      20,      0, 0.98, 0.01, 0.00, 0.00, 0.00
149, 0.28, 299,      20,      0, 0.98, 0.02, 0.00, 0.00, 0.00
150, 0.33, 298,      20,      0, 0.97, 0.02, 0.01, 0.00, 0.00
151, 0.37, 297,      20,      0, 0.97, 0.02, 0.01, 0.00, 0.00
152, 0.42, 296,      20,      0, 0.96, 0.02, 0.01, 0.00, 0.00
153, 0.48, 296,      20,      0, 0.96, 0.02, 0.01, 0.00, 0.00
154, 0.52, 295,      20,      0, 0.96, 0.03, 0.01, 0.00, 0.00
155, 0.60, 294,      20,      0, 0.95, 0.03, 0.01, 0.01, 0.00
156, 0.67, 292,      20,      0, 0.94, 0.04, 0.01, 0.01, 0.00
157, 0.71, 293,      20,      0, 0.94, 0.04, 0.01, 0.01, 0.00
158, 0.75, 305,      20,      0, 0.98, 0.01, 0.00, 0.00, 0.00
159, 0.84, 304,      20,      0, 0.98, 0.01, 0.00, 0.00, 0.00
160, 0.91, 302,      20,      0, 0.97, 0.02, 0.01, 0.00, 0.00
161, 0.98, 301,      20,      0, 0.97, 0.02, 0.01, 0.00, 0.00
162, 1.06, 300,      20,      0, 0.96, 0.02, 0.01, 0.00, 0.00
163, 1.14, 299,      20,      0, 0.95, 0.03, 0.01, 0.01, 0.00
164, 1.24, 298,      20,      0, 0.95, 0.03, 0.01, 0.01, 0.00
165, 1.38, 296,      20,      0, 0.93, 0.04, 0.01, 0.01, 0.00
166, 1.54, 293,      20,      0, 0.91, 0.05, 0.02, 0.01, 0.01
167, 1.70, 291,      20,      0, 0.89, 0.06, 0.02, 0.02, 0.01
168, 1.85, 289,      20,      0, 0.87, 0.07, 0.03, 0.02, 0.01
169, 1.96, 287,      20,      0, 0.86, 0.07, 0.03, 0.02, 0.01
170, 2.14, 285,      20,      0, 0.84, 0.08, 0.04, 0.03, 0.02
171, 2.33, 282,      20,      0, 0.82, 0.08, 0.04, 0.03, 0.02
172, 2.52, 280,      20,      1, 0.80, 0.09, 0.05, 0.04, 0.02
173, 2.64, 298,      40,      0, 0.95, 0.03, 0.01, 0.01, 0.00
174, 2.74, 296,      40,      0, 0.93, 0.04, 0.02, 0.01, 0.00
175, 2.84, 294,      40,      0, 0.91, 0.05, 0.02, 0.01, 0.01
176, 2.91, 292,      40,      0, 0.89, 0.06, 0.03, 0.02, 0.01
177, 2.97, 290,      40,      0, 0.86, 0.07, 0.03, 0.02, 0.01
178, 3.04, 287,      40,      0, 0.84, 0.08, 0.04, 0.03, 0.02
179, 3.13, 284,      40,      0, 0.82, 0.08, 0.04, 0.03, 0.02
180, 3.24, 283,      40,      0, 0.81, 0.09, 0.04, 0.04, 0.02
181, 3.36, 286,      40,      0, 0.83, 0.08, 0.04, 0.03, 0.02
182, 3.48, 285,      40,      0, 0.81, 0.09, 0.04, 0.04, 0.02
183, 3.59, 283,      40,      0, 0.80, 0.09, 0.05, 0.04, 0.02
184, 3.78, 282,      40,      0, 0.78, 0.10, 0.05, 0.04, 0.03
185, 3.95, 280,      40,      0, 0.76, 0.10, 0.06, 0.05, 0.03
186, 4.13, 279,      40,      1, 0.75, 0.11, 0.06, 0.05, 0.03
187, 4.22, 296,      60,      0, 0.91, 0.05, 0.02, 0.01, 0.01
188, 4.27, 293,      60,      0, 0.88, 0.06, 0.03, 0.02, 0.01
189, 4.34, 290,      60,      0, 0.85, 0.07, 0.03, 0.03, 0.01
190, 4.43, 287,      60,      0, 0.82, 0.08, 0.04, 0.03, 0.02
191, 4.54, 283,      60,      0, 0.79, 0.09, 0.05, 0.04, 0.02
192, 4.64, 287,      60,      2, 0.82, 0.09, 0.04, 0.03, 0.02
193, 4.71, 313,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
194, 4.77, 310,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
195, 4.81, 308,     100,      0, 0.99, 0.01, 0.00, 0.00, 0.00
196, 4.83, 306,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
197, 4.87, 304,     100,      0, 0.98, 0.01, 0.00, 0.00, 0.00
198, 5.00, 303,     100,      0, 0.98, 0.02, 0.00, 0.00, 0.00
199, 5.16, 300,     100,      0, 0.97, 0.02, 0.01, 0.00, 0.00
200, 5.27, 298,     100,      0, 0.95, 0.03, 0.01, 0.01, 0.00
201, 5.36, 296,     100,      0, 0.93, 0.04, 0.02, 0.01, 0.00
202, 5.44, 293,     100,      0, 0.90, 0.06, 0.02, 0.02, 0.01
203, 5.48, 290,     100,      0, 0.86, 0.07, 0.03, 0.02, 0.01
204, 5.52, 289,     100,      0, 0.84, 0.08, 0.04, 0.03, 0.02
205, 5.62, 287,     100,      0, 0.82, 0.08, 0.04, 0.03, 0.02
206, 5.68, 298,     100,      0, 0.94, 0.04, 0.01, 0.01, 0.00
207, 5.77, 295,     100,      0, 0.91, 0.05, 0.02, 0.01, 0.01
208, 5.87, 292,     100,      0, 0.86, 0.07, 0.03, 0.02, 0.01
209, 5.98, 288,     100,      1, 0.82, 0.08, 0.04, 0.03, 0.02
210, 6.08, 304,     120,      0, 0.98, 0.01, 0.00, 0.00, 0.00
211, 6.18, 301,     120,      0, 0.97, 0.02, 0.01, 0.00, 0.00
212, 6.29, 298,     120,      0, 0.95, 0.03, 0.01, 0.01, 0.00
213, 6.38, 296,     120,      0, 0.92, 0.04, 0.02, 0.01, 0.01
214, 6.31, 297,     120,      0, 0.94, 0.04, 0.01, 0.01, 0.00
215, 6.25, 293,     120,      0, 0.89, 0.06, 0.02, 0.02, 0.01
216, 6.19, 289,     120,      0, 0.85, 0.08, 0.04, 0.03, 0.02
217, 6.13, 285,     120,      1, 0.79, 0.09, 0.05, 0.04, 0.02
218, 6.07, 304,     140,      0, 0.98, 0.01, 0.00, 0.00, 0.00
219, 6.04, 301,     140,      1, 0.97, 0.02, 0.01, 0.00, 0.00
220, 6.01, 318,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
221, 5.98, 315,     160,      0, 1.00, 0.00, 0.00, 0.00, 0.00
